optimization_factor;Median;Batch Size;Waited for Batch;Max Lambda;Min Lambda;OPT Mode
0,1;0,1429075;10;198;8,0;8,0;0
0,1;0,20744400000000002;10;0;8,0;8,0;0
0,1;0,1817425;10;0;8,0;8,0;0
0,1;0,13718249999999999;10;0;8,0;8,0;0
0,1;0,1447675;10;0;8,0;8,0;0
