DURATION;ID;LAMBDA;DUMMY;WAITED_FOR_BATCH;SENDER_ID;POST_TIME;ARRIVAL_TIME;OPT_MODE;OPT_FACTOR;BATCH_SIZE;NUMBER_SENDERS;NUMBER_MESSAGES;WARM UP SCOPE
0.406504;M005;8;0;0;0;2020-09-07 23:23:57.452968;23:23:57.859472;3;0.025;20;5;500;50
0.434425;M008;10;0;0;2;2020-09-07 23:23:58.041009;23:23:58.475434;3;0.025;20;5;500;50
0.430903;M012;9;0;0;1;2020-09-07 23:23:58.502361;23:23:58.933264;3;0.025;20;5;500;50
0.291251;M013;9;0;0;1;2020-09-07 23:23:58.986544;23:23:59.277795;3;0.025;20;5;500;50
0.412122;M043;10;0;0;2;2020-09-07 23:24:01.887063;23:24:02.299185;3;0.025;20;5;500;50
0.164653;M063;11;0;0;3;2020-09-07 23:24:03.294265;23:24:03.458918;3;0.025;20;5;500;50
0.488689;M066;11;0;0;3;2020-09-07 23:24:03.500350;23:24:03.989039;3;0.025;20;5;500;50
0.119747;M075;11;0;0;3;2020-09-07 23:24:04.229035;23:24:04.348782;3;0.025;20;5;500;50
0.398805;M076;12;0;0;4;2020-09-07 23:24:04.684287;23:24:05.083092;3;0.025;20;5;500;50
0.513529;M084;12;0;0;4;2020-09-07 23:24:05.366584;23:24:05.880113;3;0.025;20;5;500;50
0.232203;M093;9;0;0;1;2020-09-07 23:24:07.083876;23:24:07.316079;3;0.025;20;5;500;50
0.372338;M119;12;0;0;4;2020-09-07 23:24:08.342608;23:24:08.714946;3;0.025;20;5;500;50
0.16911;M110;9;0;0;1;2020-09-07 23:24:09.264013;23:24:09.433123;3;0.025;20;5;500;50
0.206519;M126;11;0;0;3;2020-09-07 23:24:09.585016;23:24:09.791535;3;0.025;20;5;500;50
0.44168;M122;10;0;0;2;2020-09-07 23:24:09.805893;23:24:10.247573;3;0.025;20;5;500;50
0.561358;M126;10;0;0;2;2020-09-07 23:24:10.233091;23:24:10.794449;3;0.025;20;5;500;50
0.287059;M143;10;0;0;2;2020-09-07 23:24:11.858019;23:24:12.145078;3;0.025;20;5;500;50
0.164265;M185;10;0;0;2;2020-09-07 23:24:16.247784;23:24:16.412049;3;0.025;20;5;500;50
0.417088;M153;8;0;0;0;2020-09-07 23:24:17.293393;23:24:17.710481;3;0.025;20;5;500;50
0.417173;M229;12;0;0;4;2020-09-07 23:24:18.311773;23:24:18.728946;3;0.025;20;5;500;50
0.238362;M223;11;0;0;3;2020-09-07 23:24:19.068421;23:24:19.306783;3;0.025;20;5;500;50
0.20074;M166;8;0;0;0;2020-09-07 23:24:19.106043;23:24:19.306783;3;0.025;20;5;500;50
0.484045;M230;11;0;0;3;2020-09-07 23:24:19.654780;23:24:20.138825;3;0.025;20;5;500;50
