DURATION;ID;LAMBDA;DUMMY;WAITED_FOR_BATCH;SENDER_ID;POST_TIME;ARRIVAL_TIME;OPT_MODE;OPT_FACTOR;BATCH_SIZE;NUMBER_SENDERS;NUMBER_MESSAGES;WARM UP SCOPE
0.384861;M002;12;0;0;4;2020-09-07 23:27:37.906047;23:27:38.290908;3;0.025;20;5;500;50
0.250853;M002;11;0;0;3;2020-09-07 23:27:38.040055;23:27:38.290908;3;0.025;20;5;500;50
0.261414;M009;10;0;0;2;2020-09-07 23:27:38.840575;23:27:39.101989;3;0.025;20;5;500;50
0.382033;M019;9;0;0;1;2020-09-07 23:27:41.151359;23:27:41.533392;3;0.025;20;5;500;50
0.294536;M045;10;0;0;2;2020-09-07 23:27:44.254145;23:27:44.548681;3;0.025;20;5;500;50
0.104203;M045;8;0;0;0;2020-09-07 23:27:44.444478;23:27:44.548681;3;0.025;20;5;500;50
0.35615;M076;12;0;0;4;2020-09-07 23:27:44.586567;23:27:44.942717;3;0.025;20;5;500;50
0.245577;M053;9;0;0;1;2020-09-07 23:27:44.697140;23:27:44.942717;3;0.025;20;5;500;50
0.44896;M092;12;0;0;4;2020-09-07 23:27:46.257528;23:27:46.706488;3;0.025;20;5;500;50
0.131022;M103;12;0;0;4;2020-09-07 23:27:47.545157;23:27:47.676179;3;0.025;20;5;500;50
0.501391;M117;12;0;0;4;2020-09-07 23:27:48.948986;23:27:49.450377;3;0.025;20;5;500;50
0.099671;M124;12;0;0;4;2020-09-07 23:27:49.786991;23:27:49.886662;3;0.025;20;5;500;50
0.684663;M098;10;0;0;2;2020-09-07 23:27:49.813730;23:27:50.498393;3;0.025;20;5;500;50
0.192575;M117;10;0;0;2;2020-09-07 23:27:51.682075;23:27:51.874650;3;0.025;20;5;500;50
0.194979;M124;8;0;0;0;2020-09-07 23:27:56.213467;23:27:56.408446;3;0.025;20;5;500;50
0.09474;M204;11;0;0;3;2020-09-07 23:27:56.720113;23:27:56.814853;3;0.025;20;5;500;50
0.108694;M202;12;0;0;4;2020-09-07 23:27:57.006638;23:27:57.115332;3;0.025;20;5;500;50
0.254822;M170;10;0;0;2;2020-09-07 23:27:57.157219;23:27:57.412041;3;0.025;20;5;500;50
0.307908;M188;10;0;0;2;2020-09-07 23:27:58.814758;23:27:59.122666;3;0.025;20;5;500;50
0.344082;M194;10;0;0;2;2020-09-07 23:27:59.105912;23:27:59.449994;3;0.025;20;5;500;50
0.502516;M153;8;0;0;0;2020-09-07 23:27:59.546443;23:28:00.048959;3;0.025;20;5;500;50
0.200342;M259;11;0;0;3;2020-09-07 23:28:02.356218;23:28:02.556560;3;0.025;20;5;500;50
0.315339;M264;12;0;0;4;2020-09-07 23:28:02.665226;23:28:02.980565;3;0.025;20;5;500;50
0.31315;M234;10;0;0;2;2020-09-07 23:28:03.102243;23:28:03.415393;3;0.025;20;5;500;50
