optimization_factor;Median;Batch Size;Waited for Batch;Max Lambda;Min LambdaOPT Mode
0,05;0,18613;20;0;152,6000000000003;8,0;2
0,05;0,1818415;20;0;175,34999999999988;8,0;2
0,05;0,1889495;20;0;146,0500000000005;8,0;2
0,05;0,19196950000000002;20;0;142,2500000000006;8,0;2
0,05;0,185299;20;0;160,45000000000022;8,0;2
