optimization_factor;Median;Batch Size;Waited for Batch;Max Lambda;Min LambdaOPT Mode
0,025;0,248374;20;0;54,6750000000001;8,0;2
0,025;0,2353555;20;0;61,9500000000002;8,0;2
0,025;0,230706;20;0;56,60000000000016;8,0;2
0,025;0,2410635;20;0;57,52500000000018;8,0;2
0,025;0,234125;20;0;59,27500000000016;8,0;2
