optimization_factor;Median;Batch Size;Waited for Batch;Max Lambda;Min Lambda;OPT Mode
0,1;0,23276550000000001;10;0;8,0;8,0;0
0,1;0,233935;10;0;8,0;8,0;0
0,1;0,233952;10;0;8,0;8,0;0
0,1;0,236799;10;0;8,0;8,0;0
0,1;0,22639399999999998;10;0;8,0;8,0;0
