optimization_factor;Median;Batch Size;Waited for Batch;Max Lambda;Min Lambda;OPT Mode
0,1;0,2059425;20;0;12,0;8,0;0
0,1;0,2045685;20;0;12,0;8,0;0
0,1;0,199154;20;0;12,0;8,0;0
0,1;0,20240950000000002;20;0;12,0;8,0;0
0,1;0,19871250000000001;20;0;12,0;8,0;0
