optimization_factor;Median;Batch Size;Waited for Batch;Max Lambda;Min Lambda;OPT Mode
0,025;0,382422;10;0;0;0;3
0,025;0,37902199999999997;10;0;0;0;3
0,025;0,3612955;10;0;0;0;3
0,025;0,3734535;10;0;0;0;3
0,025;0,35919449999999997;10;0;0;0;3
