optimization_factor;Median;Batch Size;Waited for Batch;Max Lambda;Min Lambda;OPT Mode
0,01;0,1624185;5;79;24,679999999999993;8,0;2
0,01;0,15395;5;41;26,22000000000005;8,0;2
0,01;0,15910200000000002;5;75;24,980000000000086;8,0;2
0,01;0,157728;5;39;25,399999999999956;8,0;2
0,01;0,157636;5;40;26,050000000000022;8,0;2
