optimization_factor;Median;Batch Size;Waited for Batch;Max Lambda;Min Lambda;OPT Mode
0,1;0,138154;10;977;78,59999999999972;8,0;2
0,1;0,13935599999999998;10;886;100,4999999999997;8,0;2
0,1;0,137671;10;863;125,89999999999972;8,0;2
0,1;0,1351905;10;854;126,09999999999975;8,0;2
0,1;0,1390855;10;896;136,79999999999927;8,0;2
