optimization_factor;Median;Batch Size;Waited for Batch;Max Lambda;Min Lambda;OPT Mode
0,025;0,201149;5;0;0;0;3
0,025;0,213144;5;0;0;0;3
0,025;0,1804435;5;0;0;0;3
0,025;0,21202100000000002;5;0;0;0;3
0,025;0,2112;5;0;0;0;3
