optimization_factor;Median;Batch Size;Waited for Batch;Max Lambda;Min Lambda;OPT Mode
0,05;0,17883549999999998;5;345;75,09089647408663;7,174210723776826;1
0,05;0,178049;5;374;128,56223134822775;6,298879313108867;1
0,05;0,1774015;5;341;228,0076991747668;6,961919240804538;1
0,05;0,17212349999999998;5;372;142,09509780593595;6,8491339775954225;1
0,05;0,17846849999999997;5;361;340,2752949750788;8,0;1
