optimization_factor;Median;Batch Size;Waited for Batch;Max Lambda;Min Lambda;OPT Mode
0,1;0,1495805;10;0;310,9000000000004;8,0;2
0,1;0,1420445;10;0;331,8000000000003;8,0;2
0,1;0,12485650000000001;10;0;342,0000000000005;8,0;2
0,1;0,119591;10;2;346,2000000000002;8,0;2
0,1;0,1173685;10;0;373,3999999999993;8,0;2
