optimization_factor;Median;Batch Size;Waited for Batch;Max Lambda;Min Lambda;OPT Mode
0,01;0,1821775;10;0;108,46507428931477;8,0;1
0,01;0,177096;10;0;98,19201679392197;8,0;1
0,01;0,178166;10;0;100,15565976384669;8,0;1
0,01;0,17572949999999998;10;0;107,39116266268789;8,0;1
0,01;0,1703605;10;0;112,86919125040885;8,0;1
