optimization_factor;Median;Batch Size;Waited for Batch;Max Lambda;Min LambdaOPT Mode
0,001;2,679665;5;971;8,020000000000001;7,58900000000001;2
0,001;2,46894;5;965;8,020000000000001;7,59000000000001;2
0,001;3,7479475;5;971;8,008999999999999;7,607000000000006;2
0,001;3,011522;5;991;8,005;7,596000000000008;2
0,001;3,4616300000000004;5;983;8,008000000000003;7,575000000000013;2
