optimization_factor;Median;Batch Size;Waited for Batch;Max Lambda;Min Lambda;OPT Mode
0,025;0,17413800000000001;10;229;925,8674358998408;8,0;1
0,025;0,165784;10;64;28940,640503191622;8,0;1
0,025;0,165829;10;71;17011,474527353967;8,0;1
0,025;0,168147;10;153;2689,7258611639804;8,0;1
0,025;0,1673205;10;126;6999,853518657724;8,0;1
