DURATION;ID;LAMBDA;DUMMY;WAITED_FOR_BATCH;SENDER_ID;POST_TIME;ARRIVAL_TIME;OPT_MODE;OPT_FACTOR;BATCH_SIZE;NUMBER_SENDERS;NUMBER_MESSAGES;WARM UP SCOPE
0.132001;M001;8;0;0;0;2020-09-04 19:06:31.331656;19:06:31.463657;1;0.025;10;5;500;50
0.103001;M020;8;0;0;1;2020-09-04 19:06:32.997649;19:06:33.100650;1;0.025;10;5;500;50
0.237781;M012;8;0;0;0;2020-09-04 19:06:33.010354;19:06:33.248135;1;0.025;10;5;500;50
0.218589;M021;8;0;0;1;2020-09-04 19:06:33.277128;19:06:33.495717;1;0.025;10;5;500;50
0.164107;M057;8;0;0;2;2020-09-04 19:06:35.640435;19:06:35.804542;1;0.025;10;5;500;50
0.12323;M072;8;0;0;3;2020-09-04 19:06:38.313774;19:06:38.437004;1;0.025;10;5;500;50
0.195542;M053;8;0;0;1;2020-09-04 19:06:38.444553;19:06:38.640095;1;0.025;10;5;500;50
0.170135;M104;8;0;1;2;2020-09-04 19:06:43.597121;19:06:43.767256;1;0.025;10;5;500;50
0.178256;M111;8;0;0;4;2020-09-04 19:06:47.282875;19:06:47.461131;1;0.025;10;5;500;50
0.21354;M127;8;0;1;2;2020-09-04 19:06:47.332361;19:06:47.545901;1;0.025;10;5;500;50
0.209383;M127;8;0;0;4;2020-09-04 19:06:49.046324;19:06:49.255707;1;0.025;10;5;500;50
0.092795;M159;8;0;0;4;2020-09-04 19:06:53.644464;19:06:53.737259;1;0.025;10;5;500;50
0.179113;M150;8;0;0;1;2020-09-04 19:06:54.108108;19:06:54.287221;1;0.025;10;5;500;50
0.136296;M176;8;0;0;0;2020-09-04 19:06:55.464060;19:06:55.600356;1;0.025;10;5;500;50
0.170177;M174;8;0;0;1;2020-09-04 19:06:57.709225;19:06:57.879402;1;0.025;10;5;500;50
0.17465;M182;8;0;0;1;2020-09-04 19:06:58.481029;19:06:58.655679;1;0.025;10;5;500;50
0.146536;M190;8;0;0;4;2020-09-04 19:06:58.516120;19:06:58.662656;1;0.025;10;5;500;50
0.326194;M199;8;0;1;1;2020-09-04 19:07:01.476295;19:07:01.802489;1;0.025;10;5;500;50
0.248959;M222;8;0;1;0;2020-09-04 19:07:02.325350;19:07:02.574309;1;0.025;10;5;500;50
0.246096;M245;8;0;1;2;2020-09-04 19:07:02.409495;19:07:02.655591;1;0.025;10;5;500;50
0.190287;M240;8;0;0;3;2020-09-04 19:07:02.464308;19:07:02.654595;1;0.025;10;5;500;50
0.130445;M241;8;0;0;3;2020-09-04 19:07:02.679633;19:07:02.810078;1;0.025;10;5;500;50
0.129179;M243;8;0;0;3;2020-09-04 19:07:02.873619;19:07:03.002798;1;0.025;10;5;500;50
0.157274;M250;8;0;0;3;2020-09-04 19:07:03.385786;19:07:03.543060;1;0.025;10;5;500;50
0.137337;M267;8;0;0;2;2020-09-04 19:07:05.189736;19:07:05.327073;1;0.025;10;5;500;50
0.180126;M265;8;0;0;3;2020-09-04 19:07:05.334958;19:07:05.515084;1;0.025;10;5;500;50
0.220157;M227;8;0;1;1;2020-09-04 19:07:06.743981;19:07:06.964138;1;0.025;10;5;500;50
0.207544;M241;8;0;1;4;2020-09-04 19:07:07.570337;19:07:07.777881;1;0.025;10;5;500;50
0.220612;M268;8;0;1;0;2020-09-04 19:07:09.700288;19:07:09.920900;1;0.025;10;5;500;50
0.172172;M263;8;0;0;4;2020-09-04 19:07:11.255345;19:07:11.427517;1;0.025;10;5;500;50
0.181326;M305;8;0;1;3;2020-09-04 19:07:11.331322;19:07:11.512648;1;0.025;10;5;500;50
0.187289;M284;8;0;1;0;2020-09-04 19:07:11.707742;19:07:11.895031;1;0.025;10;5;500;50
0.215121;M263;8;0;1;1;2020-09-04 19:07:12.647252;19:07:12.862373;1;0.025;10;5;500;50
0.312159;M270;8;0;1;1;2020-09-04 19:07:13.636473;19:07:13.948632;1;0.025;10;5;500;50
0.316739;M279;8;0;1;4;2020-09-04 19:07:13.720445;19:07:14.037184;1;0.025;10;5;500;50
0.111749;M348;8;0;0;3;2020-09-04 19:07:17.347485;19:07:17.459234;1;0.025;10;5;500;50
0.149649;M385;8;0;0;2;2020-09-04 19:07:22.097943;19:07:22.247592;1;0.025;10;5;500;50
0.168297;M372;8;0;0;0;2020-09-04 19:07:23.879041;19:07:24.047338;1;0.025;10;5;500;50
0.165467;M400;8;0;0;2;2020-09-04 19:07:23.876886;19:07:24.042353;1;0.025;10;5;500;50
0.209818;M421;8;0;1;2;2020-09-04 19:07:26.251650;19:07:26.461468;1;0.025;10;5;500;50
0.161947;M436;8;0;0;2;2020-09-04 19:07:28.237186;19:07:28.399133;1;0.025;10;5;500;50
0.352763;M441;8;0;1;3;2020-09-04 19:07:31.553396;19:07:31.906159;1;0.025;10;5;500;50
0.297858;M415;8;0;1;4;2020-09-04 19:07:32.248053;19:07:32.545911;1;0.025;10;5;500;50
0.3229;M447;8;0;1;3;2020-09-04 19:07:32.468505;19:07:32.791405;1;0.025;10;5;500;50
0.417891;M476;8;0;1;2;2020-09-04 19:07:33.272528;19:07:33.690419;1;0.025;10;5;500;50
0.234454;M453;8;0;0;0;2020-09-04 19:07:34.668984;19:07:34.903438;1;0.025;10;5;500;50
0.162307;M470;8;0;0;3;2020-09-04 19:07:35.367673;19:07:35.529980;1;0.025;10;5;500;50
0.119659;M474;8;0;0;4;2020-09-04 19:07:41.574813;19:07:41.694472;1;0.025;10;5;500;50
0.227321;M490;8;0;0;4;2020-09-04 19:07:44.750189;19:07:44.977510;1;0.025;10;5;500;50
0.157296;M492;8;0;0;1;2020-09-04 19:07:46.590089;19:07:46.747385;1;0.025;10;5;500;50
0.161272;M008;8;0;0;1;2020-09-04 19:06:31.306373;19:06:31.467645;1;0.025;10;5;500;50
0.20642;M010;8;0;0;1;2020-09-04 19:06:31.521028;19:06:31.727448;1;0.025;10;5;500;50
0.127142;M029;8;0;0;2;2020-09-04 19:06:32.898492;19:06:33.025634;1;0.025;10;5;500;50
0.137549;M023;8;0;0;1;2020-09-04 19:06:33.601588;19:06:33.739137;1;0.025;10;5;500;50
0.188016;M030;8;0;0;0;2020-09-04 19:06:36.592783;19:06:36.780799;1;0.025;10;5;500;50
0.115788;M043;8;0;0;1;2020-09-04 19:06:36.665011;19:06:36.780799;1;0.025;10;5;500;50
0.098197;M044;8;0;0;1;2020-09-04 19:06:36.792787;19:06:36.890984;1;0.025;10;5;500;50
