optimization_factor;Median;Batch Size;Waited for Batch;Max Lambda;Min LambdaOPT Mode
0,05;0,17882199999999998;5;328;33,24999999999984;8,0;2
0,05;0,178558;5;367;32,4999999999999;8,0;2
0,05;0,17501850000000002;5;332;36,44999999999974;8,0;2
0,05;0,1724595;5;356;32,599999999999945;8,0;2
0,05;0,1784885;5;365;32,74999999999991;8,0;2
