optimization_factor;Median;Batch Size;Waited for Batch;Max Lambda;Min Lambda;OPT Mode
0,002;0,21045350000000002;10;0;10,177999999999988;8,0;2
0,002;0,2003545;10;0;10,22799999999999;8,0;2
0,002;0,1998125;10;0;10,169999999999987;8,0;2
0,002;0,203994;10;0;10,151999999999989;8,0;2
0,002;0,1940595;10;0;10,179999999999989;8,0;2
