DURATION;ID;LAMBDA;DUMMY;WAITED_FOR_BATCH;SENDER_ID;POST_TIME;ARRIVAL_TIME;OPT_MODE;OPT_FACTOR;BATCH_SIZE;NUMBER_SENDERS;NUMBER_MESSAGES;WARM UP SCOPE
0.075905;M003;8;0;0;0;2020-06-29 16:01:54.395710;16:01:54.471615;2;0.005;5;2;500;50
0.186716;M036;8;0;0;1;2020-06-29 16:01:58.465539;16:01:58.652255;2;0.005;5;2;500;50
0.156046;M062;8;0;0;1;2020-06-29 16:02:02.954248;16:02:03.110294;2;0.005;5;2;500;50
0.146025;M140;8;0;0;0;2020-06-29 16:02:14.693067;16:02:14.839092;2;0.005;5;2;500;50
0.245464;M165;8;0;0;0;2020-06-29 16:02:17.729163;16:02:17.974627;2;0.005;5;2;500;50
0.158955;M195;8;0;0;1;2020-06-29 16:02:19.356820;16:02:19.515775;2;0.005;5;2;500;50
0.103158;M200;8;0;0;0;2020-06-29 16:02:22.022564;16:02:22.125722;2;0.005;5;2;500;50
0.131341;M234;8;0;0;1;2020-06-29 16:02:23.850748;16:02:23.982089;2;0.005;5;2;500;50
0.1618;M220;8;0;0;0;2020-06-29 16:02:24.823704;16:02:24.985504;2;0.005;5;2;500;50
0.195678;M314;8;0;0;1;2020-06-29 16:02:32.905642;16:02:33.101320;2;0.005;5;2;500;50
0.131448;M432;8;0;0;1;2020-06-29 16:02:48.608194;16:02:48.739642;2;0.005;5;2;500;50
0.089111;M491;8;0;0;0;2020-06-29 16:03:00.845726;16:03:00.934837;2;0.005;5;2;500;50
0.127231;M004;8;0;0;1;2020-06-29 16:01:54.206263;16:01:54.333494;2;0.005;5;2;500;50
0.282607;M014;8;0;0;0;2020-06-29 16:01:56.675853;16:01:56.958460;2;0.005;5;2;500;50
0.199314;M023;8;0;0;1;2020-06-29 16:01:56.881441;16:01:57.080755;2;0.005;5;2;500;50
0.319846;M031;8;0;0;1;2020-06-29 16:01:57.781816;16:01:58.101662;2;0.005;5;2;500;50
0.166738;M061;8;0;0;0;2020-06-29 16:02:03.810079;16:02:03.976817;2;0.005;5;2;500;50
0.167297;M077;8;0;0;1;2020-06-29 16:02:04.714556;16:02:04.881853;2;0.005;5;2;500;50
0.097755;M081;8;0;0;0;2020-06-29 16:02:06.960952;16:02:07.058707;2;0.005;5;2;500;50
0.127402;M164;8;0;0;1;2020-06-29 16:02:15.614107;16:02:15.741509;2;0.005;5;2;500;50
0.165023;M225;8;0;0;1;2020-06-29 16:02:22.810827;16:02:22.975850;2;0.005;5;2;500;50
0.184402;M239;8;0;0;1;2020-06-29 16:02:24.500258;16:02:24.684660;2;0.005;5;2;500;50
0.121297;M240;8;0;0;1;2020-06-29 16:02:24.563363;16:02:24.684660;2;0.005;5;2;500;50
0.174725;M221;8;0;0;0;2020-06-29 16:02:24.894982;16:02:25.069707;2;0.005;5;2;500;50
0.19414;M252;8;0;0;1;2020-06-29 16:02:25.847436;16:02:26.041576;2;0.005;5;2;500;50
0.178569;M254;8;0;0;0;2020-06-29 16:02:28.760160;16:02:28.938729;2;0.005;5;2;500;50
0.224809;M353;8;0;0;1;2020-06-29 16:02:38.425070;16:02:38.649879;2;0.005;5;2;500;50
0.123006;M360;8;0;0;1;2020-06-29 16:02:38.961469;16:02:39.084475;2;0.005;5;2;500;50
0.121618;M380;8;0;0;1;2020-06-29 16:02:41.232847;16:02:41.354465;2;0.005;5;2;500;50
0.151794;M457;8;0;0;1;2020-06-29 16:02:52.203598;16:02:52.355392;2;0.005;5;2;500;50
0.086392;M458;8;0;0;1;2020-06-29 16:02:52.500291;16:02:52.586683;2;0.005;5;2;500;50
0.102003;M436;8;0;0;0;2020-06-29 16:02:53.528088;16:02:53.630091;2;0.005;5;2;500;50
0.25284;M444;8;0;0;0;2020-06-29 16:02:54.397303;16:02:54.650143;2;0.005;5;2;500;50
0.172299;M470;8;0;0;0;2020-06-29 16:02:57.806102;16:02:57.978401;2;0.005;5;2;500;50
0.215485;M033;8;0;0;1;2020-06-29 16:01:58.150334;16:01:58.365819;2;0.005;5;2;500;50
0.167371;M037;8;0;0;0;2020-06-29 16:01:59.404401;16:01:59.571772;2;0.005;5;2;500;50
0.08865;M066;8;0;0;1;2020-06-29 16:02:03.322264;16:02:03.410914;2;0.005;5;2;500;50
0.109598;M099;8;0;0;1;2020-06-29 16:02:07.197444;16:02:07.307042;2;0.005;5;2;500;50
0.27734;M109;8;0;0;0;2020-06-29 16:02:10.229489;16:02:10.506829;2;0.005;5;2;500;50
0.230093;M137;8;0;0;1;2020-06-29 16:02:13.126421;16:02:13.356514;2;0.005;5;2;500;50
0.173757;M133;8;0;0;0;2020-06-29 16:02:13.761829;16:02:13.935586;2;0.005;5;2;500;50
0.176557;M149;8;0;0;1;2020-06-29 16:02:14.282099;16:02:14.458656;2;0.005;5;2;500;50
0.093187;M173;8;0;0;1;2020-06-29 16:02:16.740099;16:02:16.833286;2;0.005;5;2;500;50
0.211168;M185;8;0;0;0;2020-06-29 16:02:19.753642;16:02:19.964810;2;0.005;5;2;500;50
0.113099;M229;8;0;0;1;2020-06-29 16:02:23.505065;16:02:23.618164;2;0.005;5;2;500;50
0.1432;M232;8;0;0;1;2020-06-29 16:02:23.760862;16:02:23.904062;2;0.005;5;2;500;50
0.205703;M216;8;0;0;0;2020-06-29 16:02:24.378609;16:02:24.584312;2;0.005;5;2;500;50
0.12123;M298;8;0;0;0;2020-06-29 16:02:34.703343;16:02:34.824573;2;0.005;5;2;500;50
0.103688;M334;8;0;0;1;2020-06-29 16:02:35.711470;16:02:35.815158;2;0.005;5;2;500;50
0.148003;M325;8;0;0;0;2020-06-29 16:02:38.348315;16:02:38.496318;2;0.005;5;2;500;50
0.178451;M371;8;0;0;1;2020-06-29 16:02:39.877225;16:02:40.055676;2;0.005;5;2;500;50
0.123416;M361;8;0;0;0;2020-06-29 16:02:43.195644;16:02:43.319060;2;0.005;5;2;500;50
0.118842;M383;8;0;0;0;2020-06-29 16:02:46.360510;16:02:46.479352;2;0.005;5;2;500;50
0.189597;M436;8;0;0;1;2020-06-29 16:02:49.323316;16:02:49.512913;2;0.005;5;2;500;50
0.132486;M478;8;0;0;0;2020-06-29 16:02:58.849551;16:02:58.982037;2;0.005;5;2;500;50
0.121167;M000;8;0;0;0;2020-06-29 16:01:54.033040;16:01:54.154207;2;0.005;5;2;500;50
0.118276;M011;8;0;0;1;2020-06-29 16:01:55.658909;16:01:55.777185;2;0.005;5;2;500;50
0.237723;M013;8;0;0;1;2020-06-29 16:01:55.740088;16:01:55.977811;2;0.005;5;2;500;50
0.149967;M012;8;0;0;0;2020-06-29 16:01:56.428963;16:01:56.578930;2;0.005;5;2;500;50
0.229633;M107;8;0;0;0;2020-06-29 16:02:10.014188;16:02:10.243821;2;0.005;5;2;500;50
0.091601;M108;8;0;0;0;2020-06-29 16:02:10.152220;16:02:10.243821;2;0.005;5;2;500;50
0.157661;M119;8;0;0;0;2020-06-29 16:02:11.422759;16:02:11.580420;2;0.005;5;2;500;50
0.118383;M175;8;0;0;0;2020-06-29 16:02:18.839757;16:02:18.958140;2;0.005;5;2;500;50
0.173174;M202;8;0;0;1;2020-06-29 16:02:20.594646;16:02:20.767820;2;0.005;5;2;500;50
