optimization_factor;Median;Batch Size;Waited for Batch;Max Lambda;Min Lambda;OPT Mode
0,025;0,3280545;10;0;0;0;3
0,025;0,3292005;10;0;0;0;3
0,025;0,31418199999999996;10;0;0;0;3
0,025;0,336456;10;0;0;0;3
0,025;0,34019049999999995;10;0;0;0;3
