optimization_factor;Median;Batch Size;Waited for Batch;Max Lambda;Min Lambda;OPT Mode
0,1;0,2359005;10;0;9,0;8,0;0
0,1;0,2205565;10;0;9,0;8,0;0
0,1;0,2217425;10;0;9,0;8,0;0
0,1;0,2350805;10;0;9,0;8,0;0
0,1;0,21621400000000002;10;0;9,0;8,0;0
