optimization_factor;Median;Batch Size;Waited for Batch;Max Lambda;Min LambdaOPT Mode
0,002;0,145555;5;7;10,143999999999988;8,0;2
0,002;0,1439405;5;0;10,049999999999986;8,0;2
0,002;0,1476145;5;3;10,091999999999974;8,0;2
0,002;0,1500435;5;1;10,097999999999981;8,0;2
0,002;0,1474835;5;8;10,121999999999977;8,0;2
