DURATION;ID;LAMBDA;DUMMY;WAITED_FOR_BATCH;SENDER_ID;POST_TIME;ARRIVAL_TIME;OPT_MODE;OPT_FACTOR;BATCH_SIZE;NUMBER_SENDERS;NUMBER_MESSAGES;WARM UP SCOPE
0.18852;M010;12;0;0;4;2020-07-03 15:30:33.260951;15:30:33.449471;0;0.1;10;5;500;50
0.149372;M001;9;0;0;1;2020-07-03 15:30:33.610730;15:30:33.760102;0;0.1;10;5;500;50
0.098033;M014;11;0;0;3;2020-07-03 15:30:34.217046;15:30:34.315079;0;0.1;10;5;500;50
0.124313;M053;10;0;0;2;2020-07-03 15:30:38.845568;15:30:38.969881;0;0.1;10;5;500;50
0.151535;M045;8;0;0;0;2020-07-03 15:30:40.082385;15:30:40.233920;0;0.1;10;5;500;50
0.120539;M053;9;0;0;1;2020-07-03 15:30:40.566396;15:30:40.686935;0;0.1;10;5;500;50
0.173663;M078;11;0;0;3;2020-07-03 15:30:40.607006;15:30:40.780669;0;0.1;10;5;500;50
0.18462;M065;9;0;0;1;2020-07-03 15:30:42.143202;15:30:42.327822;0;0.1;10;5;500;50
0.204413;M073;9;0;0;1;2020-07-03 15:30:42.866570;15:30:43.070983;0;0.1;10;5;500;50
0.131246;M105;11;0;0;3;2020-07-03 15:30:43.252309;15:30:43.383555;0;0.1;10;5;500;50
0.116986;M118;12;0;0;4;2020-07-03 15:30:43.266569;15:30:43.383555;0;0.1;10;5;500;50
0.119413;M125;12;0;0;4;2020-07-03 15:30:44.039445;15:30:44.158858;0;0.1;10;5;500;50
0.13996;M073;8;0;0;0;2020-07-03 15:30:44.175046;15:30:44.315006;0;0.1;10;5;500;50
0.205404;M075;8;0;1;0;2020-07-03 15:30:44.312679;15:30:44.518083;0;0.1;10;5;500;50
0.106982;M138;12;0;0;4;2020-07-03 15:30:45.242117;15:30:45.349099;0;0.1;10;5;500;50
0.164019;M079;8;0;0;0;2020-07-03 15:30:45.435029;15:30:45.599048;0;0.1;10;5;500;50
0.082799;M102;9;0;0;1;2020-07-03 15:30:46.854502;15:30:46.937301;0;0.1;10;5;500;50
0.111087;M170;10;0;0;2;2020-07-03 15:30:50.577071;15:30:50.688158;0;0.1;10;5;500;50
0.164864;M189;11;0;0;3;2020-07-03 15:30:50.601715;15:30:50.766579;0;0.1;10;5;500;50
0.211318;M192;11;0;0;3;2020-07-03 15:30:51.003207;15:30:51.214525;0;0.1;10;5;500;50
0.125784;M206;12;0;0;4;2020-07-03 15:30:52.222961;15:30:52.348745;0;0.1;10;5;500;50
0.131614;M151;9;0;0;1;2020-07-03 15:30:53.047063;15:30:53.178677;0;0.1;10;5;500;50
0.187377;M219;11;0;0;3;2020-07-03 15:30:54.189393;15:30:54.376770;0;0.1;10;5;500;50
0.185983;M225;11;0;0;3;2020-07-03 15:30:54.844469;15:30:55.030452;0;0.1;10;5;500;50
0.164434;M169;9;0;0;1;2020-07-03 15:30:55.290987;15:30:55.455421;0;0.1;10;5;500;50
0.147527;M170;8;0;0;0;2020-07-03 15:30:56.912053;15:30:57.059580;0;0.1;10;5;500;50
0.14395;M200;8;0;0;0;2020-07-03 15:31:01.452293;15:31:01.596243;0;0.1;10;5;500;50
0.103714;M303;11;0;0;3;2020-07-03 15:31:02.902241;15:31:03.005955;0;0.1;10;5;500;50
0.212597;M304;11;0;0;3;2020-07-03 15:31:02.950979;15:31:03.163576;0;0.1;10;5;500;50
0.085825;M263;9;0;0;1;2020-07-03 15:31:04.793518;15:31:04.879343;0;0.1;10;5;500;50
0.119549;M251;8;0;0;0;2020-07-03 15:31:07.724206;15:31:07.843755;0;0.1;10;5;500;50
0.113623;M356;11;0;0;3;2020-07-03 15:31:08.556859;15:31:08.670482;0;0.1;10;5;500;50
0.185157;M340;10;0;0;2;2020-07-03 15:31:08.730083;15:31:08.915240;0;0.1;10;5;500;50
0.106488;M360;10;0;0;2;2020-07-03 15:31:10.228081;15:31:10.334569;0;0.1;10;5;500;50
0.1815;M411;12;0;0;4;2020-07-03 15:31:12.644710;15:31:12.826210;0;0.1;10;5;500;50
