optimization_factor;Median;Batch Size;Waited for Batch;Max Lambda;Min Lambda;OPT Mode
0,025;0,22846;20;0;4675,7066715804385;8,0;1
0,025;0,225188;20;0;4132,643389280795;8,0;1
0,025;0,2285585;20;0;3309,124770873763;8,0;1
0,025;0,2183905;20;0;7661,689822027186;8,0;1
0,025;0,2051645;20;0;7114,640655384282;8,0;1
