optimization_factor;Median;Batch Size;Waited for Batch;Max Lambda;Min Lambda;OPT Mode
0,025;0,14978249999999999;10;0;54,00000000000011;8,0;2
0,025;0,1528785;10;0;57,275000000000176;8,0;2
0,025;0,1528135;10;0;55,52500000000012;8,0;2
0,025;0,1513725;10;0;57,42500000000018;8,0;2
0,025;0,151706;10;0;52,800000000000104;8,0;2
