optimization_factor;Median;Batch Size;Waited for Batch;Max Lambda;Min Lambda;OPT Mode
0,1;0,18528;10;299;1059278,8063883213;8,0;1
0,1;0,1759165;10;321;2254347,187080572;8,0;1
0,1;0,1831075;10;375;43687,642412325935;8,0;1
0,1;0,17563299999999998;10;327;259119,28095332187;8,0;1
0,1;0,1741585;10;339;66207,58113765331;8,0;1
