optimization_factor;Median;Batch Size;Waited for Batch;Max Lambda;Min Lambda;OPT Mode
0,1;0,160028;10;216;176,40000000000026;8,0;2
0,1;0,15795150000000002;10;202;207,80000000000175;8,0;2
0,1;0,15368199999999999;10;188;224,40000000000228;8,0;2
0,1;0,15910400000000002;10;221;193,5000000000025;8,0;2
0,1;0,15406350000000002;10;180;189,90000000000268;8,0;2
