DURATION;ID;LAMBDA;DUMMY;WAITED_FOR_BATCH;SENDER_ID;POST_TIME;ARRIVAL_TIME;OPT_MODE;OPT_FACTOR;BATCH_SIZE;NUMBER_SENDERS;NUMBER_MESSAGES;WARM UP SCOPE
0.196771;M022;16;0;0;1;2020-09-04 18:42:41.579271;18:42:41.776042;1;0.05;20;2;500;50
0.089339;M062;16;0;0;1;2020-09-04 18:42:45.058630;18:42:45.147969;1;0.05;20;2;500;50
0.195828;M163;16;0;0;1;2020-09-04 18:42:52.260191;18:42:52.456019;1;0.05;20;2;500;50
0.102558;M071;8;0;0;0;2020-09-04 18:42:54.340858;18:42:54.443416;1;0.05;20;2;500;50
0.186217;M076;8;0;0;0;2020-09-04 18:42:54.919329;18:42:55.105546;1;0.05;20;2;500;50
0.133324;M199;16;0;0;1;2020-09-04 18:42:55.153584;18:42:55.286908;1;0.05;20;2;500;50
0.092679;M277;16;0;0;1;2020-09-04 18:43:00.462859;18:43:00.555538;1;0.05;20;2;500;50
0.163384;M310;16;0;0;1;2020-09-04 18:43:02.970259;18:43:03.133643;1;0.05;20;2;500;50
0.21835;M323;16;0;0;1;2020-09-04 18:43:04.039382;18:43:04.257732;1;0.05;20;2;500;50
0.123083;M328;16;0;0;1;2020-09-04 18:43:04.526299;18:43:04.649382;1;0.05;20;2;500;50
0.087113;M185;8;0;0;0;2020-09-04 18:43:09.287453;18:43:09.374566;1;0.05;20;2;500;50
0.123523;M389;16;0;0;1;2020-09-04 18:43:09.378896;18:43:09.502419;1;0.05;20;2;500;50
0.221983;M405;16;0;0;1;2020-09-04 18:43:10.679161;18:43:10.901144;1;0.05;20;2;500;50
0.180853;M426;16;0;0;1;2020-09-04 18:43:12.312582;18:43:12.493435;1;0.05;20;2;500;50
0.167091;M228;8;0;0;0;2020-09-04 18:43:15.360853;18:43:15.527944;1;0.05;20;2;500;50
0.234183;M478;16;0;0;1;2020-09-04 18:43:16.967076;18:43:17.201259;1;0.05;20;2;500;50
0.25187;M275;8;0;0;0;2020-09-04 18:43:20.999774;18:43:21.251644;1;0.05;20;2;500;50
0.259496;M285;8;0;0;0;2020-09-04 18:43:22.342946;18:43:22.602442;1;0.05;20;2;500;50
0.309023;M300;8;0;0;0;2020-09-04 18:43:23.643655;18:43:23.952678;1;0.05;20;2;500;50
0.127617;M378;8;0;0;0;2020-09-04 18:43:33.733942;18:43:33.861559;1;0.05;20;2;500;50
0.166054;M446;8;0;0;0;2020-09-04 18:43:43.203149;18:43:43.369203;1;0.05;20;2;500;50
0.104854;M469;8;0;0;0;2020-09-04 18:43:45.909407;18:43:46.014261;1;0.05;20;2;500;50
0.158394;M473;8;0;0;0;2020-09-04 18:43:46.390304;18:43:46.548698;1;0.05;20;2;500;50
0.235236;M002;8;0;0;0;2020-09-04 18:42:43.743209;18:42:43.978445;1;0.05;20;2;500;50
0.130533;M166;16;0;0;1;2020-09-04 18:42:52.594476;18:42:52.725009;1;0.05;20;2;500;50
0.123114;M196;16;0;0;1;2020-09-04 18:42:54.982432;18:42:55.105546;1;0.05;20;2;500;50
0.260298;M206;16;0;0;1;2020-09-04 18:42:55.748168;18:42:56.008466;1;0.05;20;2;500;50
0.284512;M088;8;0;0;0;2020-09-04 18:42:57.631475;18:42:57.915987;1;0.05;20;2;500;50
0.144358;M267;16;0;0;1;2020-09-04 18:42:59.741131;18:42:59.885489;1;0.05;20;2;500;50
0.134688;M301;16;0;0;1;2020-09-04 18:43:02.305800;18:43:02.440488;1;0.05;20;2;500;50
0.135737;M147;8;0;0;0;2020-09-04 18:43:04.385383;18:43:04.521120;1;0.05;20;2;500;50
0.104855;M338;16;0;0;1;2020-09-04 18:43:05.374890;18:43:05.479745;1;0.05;20;2;500;50
0.266279;M383;16;0;0;1;2020-09-04 18:43:08.731446;18:43:08.997725;1;0.05;20;2;500;50
0.13318;M195;8;0;0;0;2020-09-04 18:43:10.057151;18:43:10.190331;1;0.05;20;2;500;50
0.123557;M400;16;0;0;1;2020-09-04 18:43:10.339529;18:43:10.463086;1;0.05;20;2;500;50
0.137838;M472;16;0;0;1;2020-09-04 18:43:16.095864;18:43:16.233702;1;0.05;20;2;500;50
0.151743;M237;8;0;0;0;2020-09-04 18:43:16.265072;18:43:16.416815;1;0.05;20;2;500;50
0.281846;M255;8;0;0;0;2020-09-04 18:43:17.993915;18:43:18.275761;1;0.05;20;2;500;50
0.196757;M436;8;0;1;0;2020-09-04 18:43:42.359156;18:43:42.555913;1;0.05;20;2;500;50
0.328919;M462;8;0;1;0;2020-09-04 18:43:45.148389;18:43:45.477308;1;0.05;20;2;500;50
0.437436;M104;16;0;0;1;2020-09-04 18:42:47.846432;18:42:48.283868;1;0.05;20;2;500;50
0.291729;M113;16;0;0;1;2020-09-04 18:42:48.306413;18:42:48.598142;1;0.05;20;2;500;50
0.391203;M146;16;0;0;1;2020-09-04 18:42:50.862460;18:42:51.253663;1;0.05;20;2;500;50
0.328027;M181;16;0;0;1;2020-09-04 18:42:53.640610;18:42:53.968637;1;0.05;20;2;500;50
0.085876;M200;16;0;0;1;2020-09-04 18:42:55.200029;18:42:55.285905;1;0.05;20;2;500;50
0.17977;M202;16;0;0;1;2020-09-04 18:42:55.348708;18:42:55.528478;1;0.05;20;2;500;50
0.270127;M240;16;0;0;1;2020-09-04 18:42:58.248271;18:42:58.518398;1;0.05;20;2;500;50
0.139265;M248;16;0;0;1;2020-09-04 18:42:58.690613;18:42:58.829878;1;0.05;20;2;500;50
0.102321;M273;16;0;0;1;2020-09-04 18:43:00.124077;18:43:00.226398;1;0.05;20;2;500;50
0.109424;M317;16;0;0;1;2020-09-04 18:43:03.424912;18:43:03.534336;1;0.05;20;2;500;50
0.22819;M349;16;0;0;1;2020-09-04 18:43:06.334362;18:43:06.562552;1;0.05;20;2;500;50
0.165567;M353;16;0;0;1;2020-09-04 18:43:06.520952;18:43:06.686519;1;0.05;20;2;500;50
0.100746;M420;16;0;0;1;2020-09-04 18:43:11.832755;18:43:11.933501;1;0.05;20;2;500;50
0.121822;M322;8;0;0;0;2020-09-04 18:43:26.061844;18:43:26.183666;1;0.05;20;2;500;50
0.086569;M353;8;0;0;0;2020-09-04 18:43:30.167443;18:43:30.254012;1;0.05;20;2;500;50
0.38236;M488;8;0;1;0;2020-09-04 18:43:47.753777;18:43:48.136137;1;0.05;20;2;500;50
0.393839;M010;16;0;0;1;2020-09-04 18:42:40.789522;18:42:41.183361;1;0.05;20;2;500;50
0.184448;M096;16;0;0;1;2020-09-04 18:42:47.447396;18:42:47.631844;1;0.05;20;2;500;50
0.22238;M118;16;0;0;1;2020-09-04 18:42:48.686109;18:42:48.908489;1;0.05;20;2;500;50
0.338205;M158;16;0;0;1;2020-09-04 18:42:51.869503;18:42:52.207708;1;0.05;20;2;500;50
0.255174;M052;8;0;0;0;2020-09-04 18:42:52.200845;18:42:52.456019;1;0.05;20;2;500;50
0.085631;M170;16;0;0;1;2020-09-04 18:42:52.885871;18:42:52.971502;1;0.05;20;2;500;50
0.113864;M284;16;0;0;1;2020-09-04 18:43:01.192683;18:43:01.306547;1;0.05;20;2;500;50
0.171699;M146;8;0;0;0;2020-09-04 18:43:04.350417;18:43:04.522116;1;0.05;20;2;500;50
0.212124;M155;8;0;0;0;2020-09-04 18:43:05.265631;18:43:05.477755;1;0.05;20;2;500;50
0.200735;M352;16;0;0;1;2020-09-04 18:43:06.484789;18:43:06.685524;1;0.05;20;2;500;50
0.164177;M423;16;0;0;1;2020-09-04 18:43:11.945389;18:43:12.109566;1;0.05;20;2;500;50
0.263278;M246;8;0;0;0;2020-09-04 18:43:17.155154;18:43:17.418432;1;0.05;20;2;500;50
0.277152;M486;16;0;0;1;2020-09-04 18:43:17.577591;18:43:17.854743;1;0.05;20;2;500;50
0.106422;M284;8;0;0;0;2020-09-04 18:43:22.211842;18:43:22.318264;1;0.05;20;2;500;50
0.245702;M325;8;0;0;0;2020-09-04 18:43:26.348150;18:43:26.593852;1;0.05;20;2;500;50
0.300456;M374;8;0;0;0;2020-09-04 18:43:33.090340;18:43:33.390796;1;0.05;20;2;500;50
0.112965;M383;8;0;0;0;2020-09-04 18:43:34.651632;18:43:34.764597;1;0.05;20;2;500;50
0.227657;M433;8;0;1;0;2020-09-04 18:43:42.169686;18:43:42.397343;1;0.05;20;2;500;50
0.162887;M494;8;0;0;0;2020-09-04 18:43:49.010104;18:43:49.172991;1;0.05;20;2;500;50
0.493009;M004;8;0;0;0;2020-09-04 18:42:44.111722;18:42:44.604731;1;0.05;20;2;500;50
0.086076;M079;16;0;0;1;2020-09-04 18:42:45.899625;18:42:45.985701;1;0.05;20;2;500;50
0.262645;M100;16;0;0;1;2020-09-04 18:42:47.677765;18:42:47.940410;1;0.05;20;2;500;50
0.206513;M115;16;0;0;1;2020-09-04 18:42:48.391629;18:42:48.598142;1;0.05;20;2;500;50
0.203838;M218;16;0;0;1;2020-09-04 18:42:56.802989;18:42:57.006827;1;0.05;20;2;500;50
0.184494;M222;16;0;0;1;2020-09-04 18:42:57.010656;18:42:57.195150;1;0.05;20;2;500;50
0.103436;M087;8;0;0;0;2020-09-04 18:42:57.610095;18:42:57.713531;1;0.05;20;2;500;50
