optimization_factor;Median;Batch Size;Waited for Batch;Max Lambda;Min LambdaOPT Mode
0,002;0,359635;20;0;10,125999999999983;8,0;2
0,002;0,355993;20;0;10,113999999999983;8,0;2
0,002;0,37882499999999997;20;9;10,03199999999998;8,0;2
0,002;0,359046;20;0;10,123999999999983;8,0;2
0,002;0,359916;20;0;10,097999999999981;8,0;2
