optimization_factor;Median;Batch Size;Waited for Batch;Max Lambda;Min Lambda;OPT Mode
0,025;0,3854665;10;0;0;0;3
0,025;0,3613105;10;0;0;0;3
0,025;0,3659605;10;0;0;0;3
0,025;0,3662205;10;0;0;0;3
0,025;0,36557;10;0;0;0;3
