DURATION;ID;LAMBDA;DUMMY;WAITED_FOR_BATCH;SENDER_ID;POST_TIME;ARRIVAL_TIME;OPT_MODE;OPT_FACTOR;BATCH_SIZE;NUMBER_SENDERS;NUMBER_MESSAGES;WARM UP SCOPE
0.300022;M020;9;0;0;1;2020-09-05 16:07:26.527264;16:07:26.827286;3;0.025;10;2;500;50
0.373592;M038;8;0;0;0;2020-09-05 16:07:29.388727;16:07:29.762319;3;0.025;10;2;500;50
0.418396;M075;9;0;0;1;2020-09-05 16:07:33.153025;16:07:33.571421;3;0.025;10;2;500;50
0.277045;M059;8;0;0;0;2020-09-05 16:07:33.296370;16:07:33.573415;3;0.025;10;2;500;50
0.085898;M113;9;0;0;1;2020-09-05 16:07:38.243854;16:07:38.329752;3;0.025;10;2;500;50
0.77112;M114;9;0;0;1;2020-09-05 16:07:38.347486;16:07:39.118606;3;0.025;10;2;500;50
0.491413;M133;9;0;0;1;2020-09-05 16:07:40.819724;16:07:41.311137;3;0.025;10;2;500;50
0.111077;M164;9;0;0;1;2020-09-05 16:07:45.391220;16:07:45.502297;3;0.025;10;2;500;50
0.106351;M265;8;0;0;0;2020-09-05 16:08:00.781343;16:08:00.887694;3;0.025;10;2;500;50
0.325275;M347;9;0;0;1;2020-09-05 16:08:10.755887;16:08:11.081162;3;0.025;10;2;500;50
0.124374;M370;9;0;0;1;2020-09-05 16:08:12.759426;16:08:12.883800;3;0.025;10;2;500;50
0.603435;M377;9;0;0;1;2020-09-05 16:08:13.774642;16:08:14.378077;3;0.025;10;2;500;50
0.095273;M486;9;0;0;1;2020-09-05 16:08:26.905521;16:08:27.000794;3;0.025;10;2;500;50
0.43095;M002;9;0;0;1;2020-09-05 16:07:23.815298;16:07:24.246248;3;0.025;10;2;500;50
1.267038;M002;8;0;0;0;2020-09-05 16:07:24.244855;16:07:25.511893;3;0.025;10;2;500;50
0.566524;M009;8;0;0;0;2020-09-05 16:07:25.773994;16:07:26.340518;3;0.025;10;2;500;50
0.161261;M011;8;0;0;0;2020-09-05 16:07:26.179257;16:07:26.340518;3;0.025;10;2;500;50
0.357119;M022;8;0;0;0;2020-09-05 16:07:27.765675;16:07:28.122794;3;0.025;10;2;500;50
0.080536;M029;8;0;0;0;2020-09-05 16:07:28.427730;16:07:28.508266;3;0.025;10;2;500;50
0.236359;M047;8;0;0;0;2020-09-05 16:07:30.505840;16:07:30.742199;3;0.025;10;2;500;50
0.08524;M048;8;0;0;0;2020-09-05 16:07:30.656959;16:07:30.742199;3;0.025;10;2;500;50
0.357034;M071;8;0;0;0;2020-09-05 16:07:34.280512;16:07:34.637546;3;0.025;10;2;500;50
0.119023;M072;8;0;0;0;2020-09-05 16:07:34.520517;16:07:34.639540;3;0.025;10;2;500;50
0.096424;M171;9;0;0;1;2020-09-05 16:07:46.388916;16:07:46.485340;3;0.025;10;2;500;50
0.373082;M161;8;0;0;0;2020-09-05 16:07:46.767844;16:07:47.140926;3;0.025;10;2;500;50
0.180003;M187;8;0;0;0;2020-09-05 16:07:49.774955;16:07:49.954958;3;0.025;10;2;500;50
0.635268;M245;8;0;0;0;2020-09-05 16:07:56.993527;16:07:57.628795;3;0.025;10;2;500;50
0.542423;M290;9;0;0;1;2020-09-05 16:08:03.481671;16:08:04.024094;3;0.025;10;2;500;50
0.807021;M355;8;0;0;0;2020-09-05 16:08:13.571056;16:08:14.378077;3;0.025;10;2;500;50
0.423801;M367;8;0;0;0;2020-09-05 16:08:16.099462;16:08:16.523263;3;0.025;10;2;500;50
0.143868;M438;9;0;0;1;2020-09-05 16:08:20.687629;16:08:20.831497;3;0.025;10;2;500;50
0.360453;M427;8;0;0;0;2020-09-05 16:08:24.346817;16:08:24.707270;3;0.025;10;2;500;50
0.156891;M481;9;0;0;1;2020-09-05 16:08:26.202044;16:08:26.358935;3;0.025;10;2;500;50
0.542929;M017;8;0;0;0;2020-09-05 16:07:27.015573;16:07:27.558502;3;0.025;10;2;500;50
0.265;M051;8;0;0;0;2020-09-05 16:07:31.216096;16:07:31.481096;3;0.025;10;2;500;50
0.159694;M062;8;0;0;0;2020-09-05 16:07:33.413721;16:07:33.573415;3;0.025;10;2;500;50
0.092003;M081;9;0;0;1;2020-09-05 16:07:33.936618;16:07:34.028621;3;0.025;10;2;500;50
0.499923;M110;9;0;0;1;2020-09-05 16:07:37.831691;16:07:38.331614;3;0.025;10;2;500;50
0.096661;M156;9;0;0;1;2020-09-05 16:07:44.033957;16:07:44.130618;3;0.025;10;2;500;50
0.114903;M186;9;0;0;1;2020-09-05 16:07:48.275157;16:07:48.390060;3;0.025;10;2;500;50
0.140945;M194;9;0;0;1;2020-09-05 16:07:49.329893;16:07:49.470838;3;0.025;10;2;500;50
0.682132;M199;8;0;0;0;2020-09-05 16:07:51.004930;16:07:51.687062;3;0.025;10;2;500;50
0.42402;M255;8;0;0;0;2020-09-05 16:07:58.977685;16:07:59.401705;3;0.025;10;2;500;50
0.917049;M269;9;0;0;1;2020-09-05 16:07:59.963655;16:08:00.880704;3;0.025;10;2;500;50
0.674982;M285;9;0;0;1;2020-09-05 16:08:02.209004;16:08:02.883986;3;0.025;10;2;500;50
0.738967;M322;9;0;0;1;2020-09-05 16:08:08.310925;16:08:09.049892;3;0.025;10;2;500;50
0.251619;M326;9;0;0;1;2020-09-05 16:08:08.797277;16:08:09.048896;3;0.025;10;2;500;50
0.086886;M344;8;0;0;0;2020-09-05 16:08:12.394607;16:08:12.481493;3;0.025;10;2;500;50
0.143768;M374;9;0;0;1;2020-09-05 16:08:13.487539;16:08:13.631307;3;0.025;10;2;500;50
0.377088;M431;9;0;0;1;2020-09-05 16:08:19.957894;16:08:20.334982;3;0.025;10;2;500;50
0.610666;M426;8;0;0;0;2020-09-05 16:08:24.100600;16:08:24.711266;3;0.025;10;2;500;50
0.260072;M435;8;0;0;0;2020-09-05 16:08:25.086681;16:08:25.346753;3;0.025;10;2;500;50
0.165364;M498;9;0;0;1;2020-09-05 16:08:28.258243;16:08:28.423607;3;0.025;10;2;500;50
0.962526;M474;8;0;0;0;2020-09-05 16:08:30.403518;16:08:31.366044;3;0.025;10;2;500;50
0.460547;M001;9;0;0;1;2020-09-05 16:07:23.785701;16:07:24.246248;3;0.025;10;2;500;50
0.268777;M011;9;0;0;1;2020-09-05 16:07:25.243963;16:07:25.512740;3;0.025;10;2;500;50
0.350572;M064;9;0;0;1;2020-09-05 16:07:31.864133;16:07:32.214705;3;0.025;10;2;500;50
0.292573;M070;9;0;0;1;2020-09-05 16:07:32.406601;16:07:32.699174;3;0.025;10;2;500;50
0.972931;M124;8;0;0;0;2020-09-05 16:07:42.517063;16:07:43.489994;3;0.025;10;2;500;50
0.131439;M132;8;0;0;0;2020-09-05 16:07:43.999179;16:07:44.130618;3;0.025;10;2;500;50
0.083094;M138;8;0;0;0;2020-09-05 16:07:44.780452;16:07:44.863546;3;0.025;10;2;500;50
0.429484;M160;8;0;0;0;2020-09-05 16:07:46.711442;16:07:47.140926;3;0.025;10;2;500;50
0.251861;M170;8;0;0;0;2020-09-05 16:07:48.138199;16:07:48.390060;3;0.025;10;2;500;50
0.162552;M183;8;0;0;0;2020-09-05 16:07:49.308286;16:07:49.470838;3;0.025;10;2;500;50
0.63272;M192;8;0;0;0;2020-09-05 16:07:50.084777;16:07:50.717497;3;0.025;10;2;500;50
0.250351;M204;8;0;0;0;2020-09-05 16:07:51.984021;16:07:52.234372;3;0.025;10;2;500;50
0.58075;M207;8;0;0;0;2020-09-05 16:07:52.185263;16:07:52.766013;3;0.025;10;2;500;50
0.232441;M239;8;0;0;0;2020-09-05 16:07:56.069042;16:07:56.301483;3;0.025;10;2;500;50
0.537495;M264;9;0;0;1;2020-09-05 16:07:59.376011;16:07:59.913506;3;0.025;10;2;500;50
0.374696;M265;9;0;0;1;2020-09-05 16:07:59.539807;16:07:59.914503;3;0.025;10;2;500;50
0.35873;M280;9;0;0;1;2020-09-05 16:08:01.617784;16:08:01.976514;3;0.025;10;2;500;50
0.591102;M276;8;0;0;0;2020-09-05 16:08:02.293537;16:08:02.884639;3;0.025;10;2;500;50
0.135112;M284;8;0;0;0;2020-09-05 16:08:03.891803;16:08:04.026915;3;0.025;10;2;500;50
0.396736;M304;9;0;0;1;2020-09-05 16:08:05.856701;16:08:06.253437;3;0.025;10;2;500;50
0.86531;M320;9;0;0;1;2020-09-05 16:08:08.183586;16:08:09.048896;3;0.025;10;2;500;50
0.803128;M321;9;0;0;1;2020-09-05 16:08:08.246764;16:08:09.049892;3;0.025;10;2;500;50
0.703703;M327;9;0;0;1;2020-09-05 16:08:08.975952;16:08:09.679655;3;0.025;10;2;500;50
0.307535;M337;9;0;0;1;2020-09-05 16:08:09.773209;16:08:10.080744;3;0.025;10;2;500;50
0.287423;M343;8;0;0;0;2020-09-05 16:08:12.194070;16:08:12.481493;3;0.025;10;2;500;50
0.243534;M353;8;0;0;0;2020-09-05 16:08:13.389788;16:08:13.633322;3;0.025;10;2;500;50
0.535942;M413;9;0;0;1;2020-09-05 16:08:18.061436;16:08:18.597378;3;0.025;10;2;500;50
0.621555;M410;8;0;0;0;2020-09-05 16:08:22.074140;16:08:22.695695;3;0.025;10;2;500;50
0.535457;M467;9;0;0;1;2020-09-05 16:08:24.172808;16:08:24.708265;3;0.025;10;2;500;50
0.413919;M495;9;0;0;1;2020-09-05 16:08:28.010682;16:08:28.424601;3;0.025;10;2;500;50
0.243044;M497;8;0;0;0;2020-09-05 16:08:35.341798;16:08:35.584842;3;0.025;10;2;500;50
0.326841;M010;9;0;0;1;2020-09-05 16:07:25.185052;16:07:25.511893;3;0.025;10;2;500;50
0.452494;M062;9;0;0;1;2020-09-05 16:07:31.762211;16:07:32.214705;3;0.025;10;2;500;50
0.187421;M061;8;0;0;0;2020-09-05 16:07:33.386989;16:07:33.574410;3;0.025;10;2;500;50
0.722218;M141;9;0;0;1;2020-09-05 16:07:41.831651;16:07:42.553869;3;0.025;10;2;500;50
0.350644;M135;8;0;0;0;2020-09-05 16:07:44.514891;16:07:44.865535;3;0.025;10;2;500;50
0.294619;M151;8;0;0;0;2020-09-05 16:07:45.772777;16:07:46.067396;3;0.025;10;2;500;50
0.180784;M170;9;0;0;1;2020-09-05 16:07:46.305550;16:07:46.486334;3;0.025;10;2;500;50
0.301883;M175;9;0;0;1;2020-09-05 16:07:46.840037;16:07:47.141920;3;0.025;10;2;500;50
0.347609;M163;8;0;0;0;2020-09-05 16:07:47.276274;16:07:47.623883;3;0.025;10;2;500;50
0.301989;M164;8;0;0;0;2020-09-05 16:07:47.322725;16:07:47.624714;3;0.025;10;2;500;50
0.086564;M166;8;0;0;0;2020-09-05 16:07:47.538150;16:07:47.624714;3;0.025;10;2;500;50
0.521578;M190;9;0;0;1;2020-09-05 16:07:48.949260;16:07:49.470838;3;0.025;10;2;500;50
0.31178;M182;8;0;0;0;2020-09-05 16:07:49.159058;16:07:49.470838;3;0.025;10;2;500;50
0.429254;M184;8;0;0;0;2020-09-05 16:07:49.526700;16:07:49.955954;3;0.025;10;2;500;50
