DURATION;ID;LAMBDA;DUMMY;WAITED_FOR_BATCH;SENDER_ID;POST_TIME;ARRIVAL_TIME;OPT_MODE;OPT_FACTOR;BATCH_SIZE;NUMBER_SENDERS;NUMBER_MESSAGES;WARM UP SCOPE
0.35365;M037;8;0;0;0;2020-09-07 21:20:29.242586;21:20:29.596236;3;0.025;5;2;500;50
0.182306;M143;16;0;0;1;2020-09-07 21:20:35.488025;21:20:35.670331;3;0.025;5;2;500;50
0.473343;M075;8;0;0;0;2020-09-07 21:20:35.719117;21:20:36.192460;3;0.025;5;2;500;50
0.084578;M089;8;0;0;0;2020-09-07 21:20:37.797354;21:20:37.881932;3;0.025;5;2;500;50
0.243374;M182;16;0;0;1;2020-09-07 21:20:39.169144;21:20:39.412518;3;0.025;5;2;500;50
0.194959;M103;8;0;0;0;2020-09-07 21:20:39.217559;21:20:39.412518;3;0.025;5;2;500;50
0.175949;M204;16;0;0;1;2020-09-07 21:20:40.979226;21:20:41.155175;3;0.025;5;2;500;50
0.197235;M299;16;0;0;1;2020-09-07 21:20:48.397500;21:20:48.594735;3;0.025;5;2;500;50
0.299522;M176;8;0;0;0;2020-09-07 21:20:49.435083;21:20:49.734605;3;0.025;5;2;500;50
0.401341;M178;8;0;0;0;2020-09-07 21:20:49.686292;21:20:50.087633;3;0.025;5;2;500;50
0.156775;M179;8;0;0;0;2020-09-07 21:20:49.931854;21:20:50.088629;3;0.025;5;2;500;50
0.087436;M185;8;0;0;0;2020-09-07 21:20:50.559444;21:20:50.646880;3;0.025;5;2;500;50
0.085016;M339;16;0;0;1;2020-09-07 21:20:52.029452;21:20:52.114468;3;0.025;5;2;500;50
0.086728;M205;8;0;0;0;2020-09-07 21:20:52.731424;21:20:52.818152;3;0.025;5;2;500;50
0.164998;M369;16;0;0;1;2020-09-07 21:20:54.235233;21:20:54.400231;3;0.025;5;2;500;50
0.162317;M380;16;0;0;1;2020-09-07 21:20:55.032569;21:20:55.194886;3;0.025;5;2;500;50
0.281744;M386;16;0;0;1;2020-09-07 21:20:55.793397;21:20:56.075141;3;0.025;5;2;500;50
0.194322;M250;8;0;0;0;2020-09-07 21:20:58.767292;21:20:58.961614;3;0.025;5;2;500;50
0.093801;M451;16;0;0;1;2020-09-07 21:21:00.400163;21:21:00.493964;3;0.025;5;2;500;50
0.388231;M487;16;0;0;1;2020-09-07 21:21:02.501500;21:21:02.889731;3;0.025;5;2;500;50
0.089512;M324;8;0;0;0;2020-09-07 21:21:09.758875;21:21:09.848387;3;0.025;5;2;500;50
0.093953;M379;8;0;0;0;2020-09-07 21:21:17.071121;21:21:17.165074;3;0.025;5;2;500;50
0.130988;M418;8;0;0;0;2020-09-07 21:21:21.962064;21:21:22.093052;3;0.025;5;2;500;50
0.22946;M437;8;0;0;0;2020-09-07 21:21:24.799027;21:21:25.028487;3;0.025;5;2;500;50
0.089401;M469;8;0;0;0;2020-09-07 21:21:28.764757;21:21:28.854158;3;0.025;5;2;500;50
0.341431;M481;8;0;0;0;2020-09-07 21:21:31.342087;21:21:31.683518;3;0.025;5;2;500;50
0.104677;M076;16;0;0;1;2020-09-07 21:20:30.084897;21:20:30.189574;3;0.025;5;2;500;50
0.233782;M111;16;0;0;1;2020-09-07 21:20:33.051209;21:20:33.284991;3;0.025;5;2;500;50
0.094086;M112;16;0;0;1;2020-09-07 21:20:33.190905;21:20:33.284991;3;0.025;5;2;500;50
0.33666;M118;16;0;0;1;2020-09-07 21:20:33.434326;21:20:33.770986;3;0.025;5;2;500;50
0.092075;M105;8;0;0;0;2020-09-07 21:20:39.320443;21:20:39.412518;3;0.025;5;2;500;50
0.102902;M209;16;0;0;1;2020-09-07 21:20:41.255743;21:20:41.358645;3;0.025;5;2;500;50
0.24475;M235;16;0;0;1;2020-09-07 21:20:43.516505;21:20:43.761255;3;0.025;5;2;500;50
0.288169;M143;8;0;0;0;2020-09-07 21:20:44.695511;21:20:44.983680;3;0.025;5;2;500;50
0.097766;M270;16;0;0;1;2020-09-07 21:20:45.883901;21:20:45.981667;3;0.025;5;2;500;50
0.317525;M295;16;0;0;1;2020-09-07 21:20:48.073763;21:20:48.391288;3;0.025;5;2;500;50
0.126656;M223;8;0;0;0;2020-09-07 21:20:55.678909;21:20:55.805565;3;0.025;5;2;500;50
0.356403;M464;16;0;0;1;2020-09-07 21:21:01.170818;21:21:01.527221;3;0.025;5;2;500;50
0.180855;M271;8;0;0;0;2020-09-07 21:21:02.212882;21:21:02.393737;3;0.025;5;2;500;50
0.095436;M319;8;0;0;0;2020-09-07 21:21:09.130607;21:21:09.226043;3;0.025;5;2;500;50
0.669418;M460;8;0;0;0;2020-09-07 21:21:27.328230;21:21:27.997648;3;0.025;5;2;500;50
0.147575;M462;8;0;0;0;2020-09-07 21:21:27.849062;21:21:27.996637;3;0.025;5;2;500;50
0.10258;M017;16;0;0;1;2020-09-07 21:20:25.960075;21:20:26.062655;3;0.025;5;2;500;50
0.133729;M063;16;0;0;1;2020-09-07 21:20:28.970392;21:20:29.104121;3;0.025;5;2;500;50
0.14569;M116;16;0;0;1;2020-09-07 21:20:33.357607;21:20:33.503297;3;0.025;5;2;500;50
0.193188;M148;16;0;0;1;2020-09-07 21:20:36.172108;21:20:36.365296;3;0.025;5;2;500;50
0.15455;M149;16;0;0;1;2020-09-07 21:20:36.214738;21:20:36.369288;3;0.025;5;2;500;50
0.187661;M175;16;0;0;1;2020-09-07 21:20:38.586070;21:20:38.773731;3;0.025;5;2;500;50
0.258226;M097;8;0;0;0;2020-09-07 21:20:38.768008;21:20:39.026234;3;0.025;5;2;500;50
0.278355;M184;16;0;0;1;2020-09-07 21:20:39.414234;21:20:39.692589;3;0.025;5;2;500;50
0.308496;M118;8;0;0;0;2020-09-07 21:20:40.847679;21:20:41.156175;3;0.025;5;2;500;50
0.353753;M244;16;0;0;1;2020-09-07 21:20:44.064072;21:20:44.417825;3;0.025;5;2;500;50
0.117175;M254;16;0;0;1;2020-09-07 21:20:44.867494;21:20:44.984669;3;0.025;5;2;500;50
0.17807;M257;16;0;0;1;2020-09-07 21:20:45.023430;21:20:45.201500;3;0.025;5;2;500;50
0.393471;M151;8;0;0;0;2020-09-07 21:20:46.603400;21:20:46.996871;3;0.025;5;2;500;50
0.136714;M293;16;0;0;1;2020-09-07 21:20:48.022870;21:20:48.159584;3;0.025;5;2;500;50
0.201416;M193;8;0;0;0;2020-09-07 21:20:51.396273;21:20:51.597689;3;0.025;5;2;500;50
0.155398;M384;16;0;0;1;2020-09-07 21:20:55.652172;21:20:55.807570;3;0.025;5;2;500;50
0.250192;M235;8;0;0;0;2020-09-07 21:20:56.902463;21:20:57.152655;3;0.025;5;2;500;50
0.149614;M246;8;0;0;0;2020-09-07 21:20:57.861011;21:20:58.010625;3;0.025;5;2;500;50
0.287815;M435;16;0;0;1;2020-09-07 21:20:59.408460;21:20:59.696275;3;0.025;5;2;500;50
0.296672;M455;16;0;0;1;2020-09-07 21:21:00.716613;21:21:01.013285;3;0.025;5;2;500;50
0.176252;M456;16;0;0;1;2020-09-07 21:21:00.838030;21:21:01.014282;3;0.025;5;2;500;50
0.187882;M280;8;0;0;0;2020-09-07 21:21:03.609027;21:21:03.796909;3;0.025;5;2;500;50
0.428343;M357;8;0;0;0;2020-09-07 21:21:14.243352;21:21:14.671695;3;0.025;5;2;500;50
0.082374;M374;8;0;0;0;2020-09-07 21:21:16.410677;21:21:16.493051;3;0.025;5;2;500;50
0.090977;M439;8;0;0;0;2020-09-07 21:21:24.937510;21:21:25.028487;3;0.025;5;2;500;50
0.280296;M455;8;0;0;0;2020-09-07 21:21:27.013749;21:21:27.294045;3;0.025;5;2;500;50
0.410845;M496;8;0;0;0;2020-09-07 21:21:33.285714;21:21:33.696559;3;0.025;5;2;500;50
0.264685;M055;8;0;0;0;2020-09-07 21:20:31.607035;21:20:31.871720;3;0.025;5;2;500;50
0.136084;M128;16;0;0;1;2020-09-07 21:20:34.043880;21:20:34.179964;3;0.025;5;2;500;50
0.246747;M072;8;0;0;0;2020-09-07 21:20:35.423584;21:20:35.670331;3;0.025;5;2;500;50
0.259362;M101;8;0;0;0;2020-09-07 21:20:38.983667;21:20:39.243029;3;0.025;5;2;500;50
0.229505;M217;16;0;0;1;2020-09-07 21:20:41.892151;21:20:42.121656;3;0.025;5;2;500;50
0.26576;M159;8;0;0;0;2020-09-07 21:20:47.342066;21:20:47.607826;3;0.025;5;2;500;50
0.220414;M291;16;0;0;1;2020-09-07 21:20:47.937176;21:20:48.157590;3;0.025;5;2;500;50
0.237218;M187;8;0;0;0;2020-09-07 21:20:50.958518;21:20:51.195736;3;0.025;5;2;500;50
0.11647;M391;16;0;0;1;2020-09-07 21:20:56.175361;21:20:56.291831;3;0.025;5;2;500;50
0.322414;M237;8;0;0;0;2020-09-07 21:20:57.096765;21:20:57.419179;3;0.025;5;2;500;50
0.198922;M322;8;0;0;0;2020-09-07 21:21:09.650476;21:21:09.849398;3;0.025;5;2;500;50
0.600604;M347;8;0;0;0;2020-09-07 21:21:12.503593;21:21:13.104197;3;0.025;5;2;500;50
0.393609;M450;8;0;0;0;2020-09-07 21:21:25.700955;21:21:26.094564;3;0.025;5;2;500;50
0.431224;M472;8;0;0;0;2020-09-07 21:21:30.209167;21:21:30.640391;3;0.025;5;2;500;50
0.160374;M028;16;0;0;1;2020-09-07 21:20:26.708196;21:20:26.868570;3;0.025;5;2;500;50
0.192447;M088;8;0;0;0;2020-09-07 21:20:37.689485;21:20:37.881932;3;0.025;5;2;500;50
0.334317;M171;16;0;0;1;2020-09-07 21:20:38.296795;21:20:38.631112;3;0.025;5;2;500;50
0.285808;M178;16;0;0;1;2020-09-07 21:20:38.739432;21:20:39.025240;3;0.025;5;2;500;50
0.152751;M191;16;0;0;1;2020-09-07 21:20:39.976062;21:20:40.128813;3;0.025;5;2;500;50
0.101556;M205;16;0;0;1;2020-09-07 21:20:41.054619;21:20:41.156175;3;0.025;5;2;500;50
0.153129;M182;8;0;0;0;2020-09-07 21:20:50.112894;21:20:50.266023;3;0.025;5;2;500;50
0.431287;M349;16;0;0;1;2020-09-07 21:20:52.777087;21:20:53.208374;3;0.025;5;2;500;50
0.222217;M362;16;0;0;1;2020-09-07 21:20:53.827224;21:20:54.049441;3;0.025;5;2;500;50
0.247374;M211;8;0;0;0;2020-09-07 21:20:54.153856;21:20:54.401230;3;0.025;5;2;500;50
0.142096;M243;8;0;0;0;2020-09-07 21:20:57.464657;21:20:57.606753;3;0.025;5;2;500;50
0.376484;M412;16;0;0;1;2020-09-07 21:20:58.067800;21:20:58.444284;3;0.025;5;2;500;50
0.198662;M425;16;0;0;1;2020-09-07 21:20:58.950991;21:20:59.149653;3;0.025;5;2;500;50
0.086172;M438;16;0;0;1;2020-09-07 21:20:59.611100;21:20:59.697272;3;0.025;5;2;500;50
0.106426;M441;16;0;0;1;2020-09-07 21:20:59.794922;21:20:59.901348;3;0.025;5;2;500;50
0.160017;M459;16;0;0;1;2020-09-07 21:21:01.021217;21:21:01.181234;3;0.025;5;2;500;50
0.149833;M460;16;0;0;1;2020-09-07 21:21:01.035231;21:21:01.185064;3;0.025;5;2;500;50
0.162742;M484;16;0;0;1;2020-09-07 21:21:02.415795;21:21:02.578537;3;0.025;5;2;500;50
0.566753;M348;8;0;0;0;2020-09-07 21:21:12.537444;21:21:13.104197;3;0.025;5;2;500;50
0.622417;M356;8;0;0;0;2020-09-07 21:21:14.049278;21:21:14.671695;3;0.025;5;2;500;50
0.094547;M489;8;0;0;0;2020-09-07 21:21:32.378172;21:21:32.472719;3;0.025;5;2;500;50
0.254899;M092;16;0;0;1;2020-09-07 21:20:31.366283;21:20:31.621182;3;0.025;5;2;500;50
0.101107;M098;16;0;0;1;2020-09-07 21:20:31.773606;21:20:31.874713;3;0.025;5;2;500;50
0.089028;M117;16;0;0;1;2020-09-07 21:20:33.418259;21:20:33.507287;3;0.025;5;2;500;50
0.133275;M102;8;0;0;0;2020-09-07 21:20:39.109754;21:20:39.243029;3;0.025;5;2;500;50
0.318591;M211;16;0;0;1;2020-09-07 21:20:41.318215;21:20:41.636806;3;0.025;5;2;500;50
0.171301;M126;8;0;0;0;2020-09-07 21:20:42.205644;21:20:42.376945;3;0.025;5;2;500;50
0.259059;M240;16;0;0;1;2020-09-07 21:20:43.838375;21:20:44.097434;3;0.025;5;2;500;50
0.093206;M329;16;0;0;1;2020-09-07 21:20:51.504483;21:20:51.597689;3;0.025;5;2;500;50
0.10894;M364;16;0;0;1;2020-09-07 21:20:53.940501;21:20:54.049441;3;0.025;5;2;500;50
0.253124;M378;16;0;0;1;2020-09-07 21:20:54.941762;21:20:55.194886;3;0.025;5;2;500;50
0.091708;M385;16;0;0;1;2020-09-07 21:20:55.716866;21:20:55.808574;3;0.025;5;2;500;50
0.164243;M488;16;0;0;1;2020-09-07 21:21:02.725048;21:21:02.889291;3;0.025;5;2;500;50
0.109369;M489;16;0;0;1;2020-09-07 21:21:02.780362;21:21:02.889731;3;0.025;5;2;500;50
