optimization_factor;Median;Batch Size;Waited for Batch;Max Lambda;Min Lambda;OPT Mode
0,01;0,12363450000000001;5;3;21,92000000000004;8,0;2
0,01;0,130755;5;5;21,030000000000054;8,0;2
0,01;0,1419215;5;30;21,040000000000063;8,0;2
0,01;0,144065;5;44;21,300000000000068;8,0;2
0,01;0,14026149999999998;5;12;21,85000000000004;8,0;2
