optimization_factor;Median;Batch Size;Waited for Batch;Max Lambda;Min Lambda;OPT Mode
0,004;0,15819450000000002;5;44;27,96114015826978;8,0;1
0,004;0,158267;5;48;27,519080760380785;8,0;1
0,004;0,1565415;5;42;26,86906117978892;8,0;1
0,004;0,1512165;5;20;28,762252375622374;8,0;1
0,004;0,15106;5;33;29,337423427355805;8,0;1
