optimization_factor;Median;Batch Size;Waited for Batch;Max Lambda;Min Lambda;OPT Mode
0,025;0,1601955;10;52;31351,80569940944;8,0;1
0,025;0,1628875;10;37;27572,178456512273;8,0;1
0,025;0,15764899999999998;10;31;66361,22791150506;8,0;1
0,025;0,15375899999999998;10;61;29286,620587345384;8,0;1
0,025;0,1496745;10;36;160922,20432031;8,0;1
