DURATION;ID;LAMBDA;DUMMY;WAITED_FOR_BATCH;SENDER_ID;POST_TIME;ARRIVAL_TIME;OPT_MODE;OPT_FACTOR;BATCH_SIZE;NUMBER_SENDERS;NUMBER_MESSAGES;WARM UP SCOPE
0.47865;M000;8;0;0;0;2020-06-30 12:31:18.273951;12:31:18.752601;2;0.1;20;2;500;50
0.158299;M004;8;0;0;0;2020-06-30 12:31:18.596327;12:31:18.754626;2;0.1;20;2;500;50
0.440945;M064;8;0;0;1;2020-06-30 12:31:25.814860;12:31:26.255805;2;0.1;20;2;500;50
0.30908;M066;8;0;0;0;2020-06-30 12:31:26.554046;12:31:26.863126;2;0.1;20;2;500;50
0.181796;M124;8;0;0;0;2020-06-30 12:31:35.241803;12:31:35.423599;2;0.1;20;2;500;50
0.252473;M128;8;0;0;0;2020-06-30 12:31:35.599050;12:31:35.851523;2;0.1;20;2;500;50
0.209384;M133;8;0;0;0;2020-06-30 12:31:36.061341;12:31:36.270725;2;0.1;20;2;500;50
0.252863;M158;8;0;0;1;2020-06-30 12:31:37.300721;12:31:37.553584;2;0.1;20;2;500;50
0.220605;M149;8;0;0;0;2020-06-30 12:31:38.800425;12:31:39.021030;2;0.1;20;2;500;50
0.141783;M237;8;0;0;1;2020-06-30 12:31:47.301320;12:31:47.443103;2;0.1;20;2;500;50
0.195432;M267;8;0;0;1;2020-06-30 12:31:51.063569;12:31:51.259001;2;0.1;20;2;500;50
0.130401;M281;8;0;0;1;2020-06-30 12:31:53.278435;12:31:53.408836;2;0.1;20;2;500;50
0.153176;M327;8;0;0;1;2020-06-30 12:32:00.012056;12:32:00.165232;2;0.1;20;2;500;50
0.229105;M346;8;0;0;0;2020-06-30 12:32:07.198418;12:32:07.427523;2;0.1;20;2;500;50
0.200376;M394;8;0;0;1;2020-06-30 12:32:08.476711;12:32:08.677087;2;0.1;20;2;500;50
0.087913;M410;8;0;0;1;2020-06-30 12:32:10.310156;12:32:10.398069;2;0.1;20;2;500;50
