optimization_factor;Median;Batch Size;Waited for Batch;Max Lambda;Min Lambda;OPT Mode
0,01;2,943487;5;2299;8,1;0,6100000000000285;2
0,01;4,037495;5;2440;8,169999999999998;0,2300000000000283;2
0,01;2,6084300000000002;5;2273;8,349999999999998;0,6600000000000287;2
0,01;3,5555705;5;2349;8,149999999999999;0,4900000000000285;2
0,01;2,647385;5;2172;8,099999999999998;0,8700000000000286;2
