optimization_factor;Median;Batch Size;Waited for Batch;Max Lambda;Min Lambda;OPT Mode
0,002;0,22530250000000002;10;0;10,795635597156767;8,0;1
0,002;0,228203;10;0;11,03552892752546;8,0;1
0,002;0,224583;10;0;11,462513564482975;8,0;1
0,002;0,2355855;10;0;11,057599985380511;8,0;1
0,002;0,2293375;10;0;10,991518885906292;8,0;1
