optimization_factor;Median;Batch Size;Waited for Batch;Max Lambda;Min Lambda;OPT Mode
0,01;0,336971;20;0;31,26930259591007;8,0;1
0,01;0,34609650000000003;20;0;29,165443089306017;8,0;1
0,01;0,325747;20;0;27,47516669635846;8,0;1
0,01;0,3245075;20;0;28,876676326045562;8,0;1
0,01;0,30484500000000003;20;0;30,653173802480218;8,0;1
