optimization_factor;Median;Batch Size;Waited for Batch;Max Lambda;Min Lambda;OPT Mode
0,004;0,14620850000000002;5;5;19,328839237181008;8,0;1
0,004;0,1516265;5;9;18,869259437113833;8,0;1
0,004;0,151843;5;10;19,020515420761726;8,0;1
0,004;0,153909;5;12;19,020515420761747;8,0;1
0,004;0,1502865;5;5;18,13344279294135;8,0;1
