optimization_factor;Median;Batch Size;Waited for Batch;Max Lambda;Min Lambda;OPT Mode
0,1;0,397149;20;0;8,0;8,0;0
0,1;0,4032835;20;0;8,0;8,0;0
0,1;0,40551;20;0;8,0;8,0;0
0,1;0,3956765;20;0;8,0;8,0;0
0,1;0,4095335;20;0;8,0;8,0;0
