optimization_factor;Median;Batch Size;Waited for Batch;Max Lambda;Min LambdaOPT Mode
0,01;0,3127685;20;0;21,970000000000034;8,0;2
0,01;0,298348;20;0;21,65000000000004;8,0;2
0,01;0,3059655;20;0;20,790000000000056;8,0;2
0,01;0,3079385;20;0;20,900000000000055;8,0;2
0,01;0,3093035;20;0;21,980000000000036;8,0;2
