optimization_factor;Median;Batch Size;Waited for Batch;Max Lambda;Min Lambda;OPT Mode
0,025;0,2015485;10;0;0;0;3
0,025;0,2124985;10;0;0;0;3
0,025;0,21201799999999998;10;0;0;0;3
0,025;0,204189;10;0;0;0;3
0,025;0,20904899999999998;10;0;0;0;3
