DURATION;ID;LAMBDA;DUMMY;WAITED_FOR_BATCH;SENDER_ID;POST_TIME;ARRIVAL_TIME;OPT_MODE;OPT_FACTOR;BATCH_SIZE;NUMBER_SENDERS;NUMBER_MESSAGES;WARM UP SCOPE
0.084406;M046;8;0;0;0;2020-09-04 13:46:53.038533;13:46:53.122939;1;0.004;5;2;500;50
0.094147;M077;8;0;0;1;2020-09-04 13:46:56.439828;13:46:56.533975;1;0.004;5;2;500;50
0.231733;M086;8;0;0;0;2020-09-04 13:46:58.121596;13:46:58.353329;1;0.004;5;2;500;50
0.119509;M091;8;0;0;0;2020-09-04 13:46:58.988905;13:46:59.108414;1;0.004;5;2;500;50
0.088413;M092;8;0;0;0;2020-09-04 13:46:59.019006;13:46:59.107419;1;0.004;5;2;500;50
0.135839;M102;8;0;0;1;2020-09-04 13:46:59.409218;13:46:59.545057;1;0.004;5;2;500;50
0.163339;M102;8;0;0;0;2020-09-04 13:46:59.957015;13:47:00.120354;1;0.004;5;2;500;50
0.249375;M115;8;0;0;0;2020-09-04 13:47:02.136365;13:47:02.385740;1;0.004;5;2;500;50
0.221748;M138;8;0;0;1;2020-09-04 13:47:04.059315;13:47:04.281063;1;0.004;5;2;500;50
0.123354;M204;8;0;0;1;2020-09-04 13:47:12.520659;13:47:12.644013;1;0.004;5;2;500;50
0.150856;M212;8;0;0;1;2020-09-04 13:47:13.348613;13:47:13.499469;1;0.004;5;2;500;50
0.120738;M280;8;0;0;0;2020-09-04 13:47:24.880154;13:47:25.000892;1;0.004;5;2;500;50
0.176253;M290;8;0;0;0;2020-09-04 13:47:26.133506;13:47:26.309759;1;0.004;5;2;500;50
0.117792;M326;8;0;0;1;2020-09-04 13:47:27.779601;13:47:27.897393;1;0.004;5;2;500;50
0.085388;M341;8;0;0;0;2020-09-04 13:47:33.291117;13:47:33.376505;1;0.004;5;2;500;50
0.153881;M391;8;0;0;0;2020-09-04 13:47:41.316678;13:47:41.470559;1;0.004;5;2;500;50
0.22692;M441;8;0;0;1;2020-09-04 13:47:42.147800;13:47:42.374720;1;0.004;5;2;500;50
0.180239;M447;8;0;0;1;2020-09-04 13:47:42.971154;13:47:43.151393;1;0.004;5;2;500;50
0.20076;M450;8;0;0;0;2020-09-04 13:47:47.986963;13:47:48.187723;1;0.004;5;2;500;50
