optimization_factor;Median;Batch Size;Waited for Batch;Max Lambda;Min Lambda;OPT Mode
0,004;0,1841045;5;239;20,31951987409926;1,0;1
0,004;0,1861855;5;311;21,664572794259325;1,0;1
0,004;0,1959415;5;421;18,10690543413864;1,0;1
0,004;0,1887375;5;334;19,06376960759423;1,0;1
0,004;0,18691950000000002;5;385;18,16450465228552;1,0;1
