optimization_factor;Median;Batch Size;Waited for Batch;Max Lambda;Min Lambda;OPT Mode
0,1;0,190193;10;0;16,0;8,0;0
0,1;0,1941205;10;0;16,0;8,0;0
0,1;0,1979255;10;0;16,0;8,0;0
0,1;0,1880255;10;0;16,0;8,0;0
0,1;0,1809355;10;0;16,0;8,0;0
