optimization_factor;Median;Batch Size;Waited for Batch;Max Lambda;Min Lambda;OPT Mode
0,01;8,7143365;5;2477;8,0;8,0;0
0,01;7,888707999999999;5;2486;8,0;8,0;0
0,01;9,235927;5;2473;8,0;8,0;0
0,01;9,866349;5;2468;8,0;8,0;0
0,01;7,8977509999999995;5;2474;8,0;8,0;0
