optimization_factor;Median;Batch Size;Waited for Batch;Max Lambda;Min Lambda;OPT Mode
0,001;0,155703;5;1;9,663414992392902;8,0;1
0,001;0,1528605;5;5;9,682693389429005;8,0;1
0,001;0,1585405;5;1;9,634472996933646;8,0;1
0,001;0,15282449999999997;5;1;9,634463362460663;8,0;1
0,001;0,15764899999999998;5;2;9,61522330063609;8,0;1
