optimization_factor;Median;Batch Size;Waited for Batch;Max Lambda;Min Lambda;OPT Mode
0,01;0,162497;5;162;38,802855067788464;8,0;1
0,01;0,169044;5;202;33,45291441721724;8,0;1
0,01;0,16523;5;210;36,71524496827139;8,0;1
0,01;0,1631135;5;201;32,182976799763196;8,0;1
0,01;0,1563175;5;176;32,58943326327108;8,0;1
