optimization_factor;Median;Batch Size;Waited for Batch;Max Lambda;Min Lambda;OPT Mode
0,05;0,20176850000000002;20;579;4395129,468717446;0,8583949735336986;1
0,05;0,19411;20;608;4618833,07292588;0,8648291527597033;1
0,05;0,1895155;20;589;4859088,571567515;0,8594520419936764;1
0,05;0,1979295;20;531;4762260,289963639;0,7953493795728082;1
0,05;0,19561499999999998;20;550;4776882,91487852;0,844523965499735;1
