DURATION;ID;LAMBDA;DUMMY;WAITED_FOR_BATCH;SENDER_ID;POST_TIME;ARRIVAL_TIME;OPT_MODE;OPT_FACTOR;BATCH_SIZE;NUMBER_SENDERS;NUMBER_MESSAGES;WARM UP SCOPE
0.138878;M011;8;0;0;3;2020-07-04 22:33:50.294189;22:33:50.433067;0;0.1;20;5;500;50
0.093293;M025;8;0;0;0;2020-07-04 22:33:51.370029;22:33:51.463322;0;0.1;20;5;500;50
0.316779;M035;8;0;0;1;2020-07-04 22:33:55.015203;22:33:55.331982;0;0.1;20;5;500;50
0.207143;M060;8;0;0;3;2020-07-04 22:33:55.124839;22:33:55.331982;0;0.1;20;5;500;50
0.166295;M047;8;0;0;0;2020-07-04 22:33:55.948438;22:33:56.114733;0;0.1;20;5;500;50
0.152538;M076;8;0;0;3;2020-07-04 22:33:56.946696;22:33:57.099234;0;0.1;20;5;500;50
0.084294;M078;8;0;0;3;2020-07-04 22:33:57.311895;22:33:57.396189;0;0.1;20;5;500;50
0.208204;M080;8;0;0;2;2020-07-04 22:33:58.600788;22:33:58.808992;0;0.1;20;5;500;50
0.34593;M101;8;0;0;4;2020-07-04 22:34:00.015165;22:34:00.361095;0;0.1;20;5;500;50
0.286025;M080;8;0;0;0;2020-07-04 22:34:01.136451;22:34:01.422476;0;0.1;20;5;500;50
0.203626;M114;8;0;0;3;2020-07-04 22:34:01.489695;22:34:01.693321;0;0.1;20;5;500;50
0.134597;M090;8;0;0;0;2020-07-04 22:34:02.878579;22:34:03.013176;0;0.1;20;5;500;50
0.23005;M127;8;0;0;2;2020-07-04 22:34:04.750203;22:34:04.980253;0;0.1;20;5;500;50
0.11023;M100;8;0;0;1;2020-07-04 22:34:05.129037;22:34:05.239267;0;0.1;20;5;500;50
0.090839;M160;8;0;0;3;2020-07-04 22:34:09.014574;22:34:09.105413;0;0.1;20;5;500;50
0.11194;M185;8;0;0;1;2020-07-04 22:34:15.684348;22:34:15.796288;0;0.1;20;5;500;50
0.088533;M197;8;0;0;1;2020-07-04 22:34:17.137271;22:34:17.225804;0;0.1;20;5;500;50
0.35204;M221;8;0;0;0;2020-07-04 22:34:18.699442;22:34:19.051482;0;0.1;20;5;500;50
0.144401;M216;8;0;0;1;2020-07-04 22:34:18.907081;22:34:19.051482;0;0.1;20;5;500;50
0.213783;M254;8;0;0;4;2020-07-04 22:34:20.120823;22:34:20.334606;0;0.1;20;5;500;50
0.146545;M249;8;0;0;0;2020-07-04 22:34:22.181121;22:34:22.327666;0;0.1;20;5;500;50
0.143581;M257;8;0;0;2;2020-07-04 22:34:24.005865;22:34:24.149446;0;0.1;20;5;500;50
0.230827;M273;8;0;0;0;2020-07-04 22:34:25.427175;22:34:25.658002;0;0.1;20;5;500;50
0.388025;M283;8;0;0;3;2020-07-04 22:34:25.882506;22:34:26.270531;0;0.1;20;5;500;50
0.122985;M311;8;0;0;2;2020-07-04 22:34:29.403025;22:34:29.526010;0;0.1;20;5;500;50
0.400201;M285;8;0;0;1;2020-07-04 22:34:29.484525;22:34:29.884726;0;0.1;20;5;500;50
0.160854;M319;8;0;0;3;2020-07-04 22:34:31.379105;22:34:31.539959;0;0.1;20;5;500;50
0.123961;M293;8;0;0;1;2020-07-04 22:34:31.415998;22:34:31.539959;0;0.1;20;5;500;50
0.132358;M335;8;0;0;4;2020-07-04 22:34:32.503667;22:34:32.636025;0;0.1;20;5;500;50
0.141992;M341;8;0;0;3;2020-07-04 22:34:33.852853;22:34:33.994845;0;0.1;20;5;500;50
0.159324;M322;8;0;0;1;2020-07-04 22:34:35.249348;22:34:35.408672;0;0.1;20;5;500;50
0.296953;M362;8;0;0;3;2020-07-04 22:34:36.856664;22:34:37.153617;0;0.1;20;5;500;50
0.211531;M369;8;0;0;4;2020-07-04 22:34:36.942086;22:34:37.153617;0;0.1;20;5;500;50
0.303494;M358;8;0;0;0;2020-07-04 22:34:37.146883;22:34:37.450377;0;0.1;20;5;500;50
0.245924;M380;8;0;0;4;2020-07-04 22:34:38.359210;22:34:38.605134;0;0.1;20;5;500;50
0.154164;M370;8;0;0;0;2020-07-04 22:34:38.450970;22:34:38.605134;0;0.1;20;5;500;50
0.208119;M408;8;0;0;4;2020-07-04 22:34:42.462246;22:34:42.670365;0;0.1;20;5;500;50
0.094697;M427;8;0;0;0;2020-07-04 22:34:45.465575;22:34:45.560272;0;0.1;20;5;500;50
0.255324;M389;8;0;0;1;2020-07-04 22:34:45.900131;22:34:46.155455;0;0.1;20;5;500;50
0.315855;M426;8;0;0;3;2020-07-04 22:34:46.198896;22:34:46.514751;0;0.1;20;5;500;50
0.206393;M440;8;0;0;0;2020-07-04 22:34:46.652023;22:34:46.858416;0;0.1;20;5;500;50
0.132405;M456;8;0;0;4;2020-07-04 22:34:49.679008;22:34:49.811413;0;0.1;20;5;500;50
0.113848;M422;8;0;0;1;2020-07-04 22:34:49.947344;22:34:50.061192;0;0.1;20;5;500;50
0.200555;M453;8;0;0;3;2020-07-04 22:34:51.760540;22:34:51.961095;0;0.1;20;5;500;50
0.253551;M498;8;0;0;0;2020-07-04 22:34:54.468630;22:34:54.722181;0;0.1;20;5;500;50
0.214324;M477;8;0;0;1;2020-07-04 22:34:57.703129;22:34:57.917453;0;0.1;20;5;500;50
0.266015;M010;8;0;0;0;2020-07-04 22:33:49.543540;22:33:49.809555;0;0.1;20;5;500;50
0.290543;M016;8;0;0;3;2020-07-04 22:33:50.611016;22:33:50.901559;0;0.1;20;5;500;50
0.089478;M020;8;0;0;2;2020-07-04 22:33:50.812081;22:33:50.901559;0;0.1;20;5;500;50
0.271992;M018;8;0;0;1;2020-07-04 22:33:51.941338;22:33:52.213330;0;0.1;20;5;500;50
0.248775;M026;8;0;0;3;2020-07-04 22:33:51.964555;22:33:52.213330;0;0.1;20;5;500;50
0.253686;M035;8;0;0;3;2020-07-04 22:33:53.129739;22:33:53.383425;0;0.1;20;5;500;50
0.247237;M046;8;0;0;4;2020-07-04 22:33:53.370507;22:33:53.617744;0;0.1;20;5;500;50
0.22217;M042;8;0;0;3;2020-07-04 22:33:53.686293;22:33:53.908463;0;0.1;20;5;500;50
0.087225;M058;8;0;0;3;2020-07-04 22:33:55.018856;22:33:55.106081;0;0.1;20;5;500;50
0.169473;M063;8;0;0;4;2020-07-04 22:33:55.414158;22:33:55.583631;0;0.1;20;5;500;50
0.358602;M073;8;0;0;3;2020-07-04 22:33:56.372707;22:33:56.731309;0;0.1;20;5;500;50
0.301301;M073;8;0;0;2;2020-07-04 22:33:57.094888;22:33:57.396189;0;0.1;20;5;500;50
0.299697;M079;8;0;0;4;2020-07-04 22:33:57.690277;22:33:57.989974;0;0.1;20;5;500;50
0.237562;M082;8;0;0;3;2020-07-04 22:33:57.752412;22:33:57.989974;0;0.1;20;5;500;50
0.327591;M065;8;0;0;0;2020-07-04 22:33:58.795676;22:33:59.123267;0;0.1;20;5;500;50
0.176127;M091;8;0;0;3;2020-07-04 22:33:58.947140;22:33:59.123267;0;0.1;20;5;500;50
0.246198;M129;8;0;0;3;2020-07-04 22:34:03.329344;22:34:03.575542;0;0.1;20;5;500;50
0.315501;M132;8;0;0;2;2020-07-04 22:34:05.514268;22:34:05.829769;0;0.1;20;5;500;50
0.200867;M144;8;0;0;3;2020-07-04 22:34:06.860259;22:34:07.061126;0;0.1;20;5;500;50
0.282009;M122;8;0;0;0;2020-07-04 22:34:07.013431;22:34:07.295440;0;0.1;20;5;500;50
0.115786;M165;8;0;0;4;2020-07-04 22:34:07.864843;22:34:07.980629;0;0.1;20;5;500;50
0.0892;M169;8;0;0;2;2020-07-04 22:34:10.076684;22:34:10.165884;0;0.1;20;5;500;50
0.185522;M181;8;0;0;2;2020-07-04 22:34:11.429043;22:34:11.614565;0;0.1;20;5;500;50
0.362298;M157;8;0;0;1;2020-07-04 22:34:12.268670;22:34:12.630968;0;0.1;20;5;500;50
0.087066;M181;8;0;0;0;2020-07-04 22:34:13.496473;22:34:13.583539;0;0.1;20;5;500;50
0.149712;M195;8;0;0;3;2020-07-04 22:34:13.934160;22:34:14.083872;0;0.1;20;5;500;50
0.107118;M205;8;0;0;3;2020-07-04 22:34:14.929653;22:34:15.036771;0;0.1;20;5;500;50
0.12107;M218;8;0;0;4;2020-07-04 22:34:15.188897;22:34:15.309967;0;0.1;20;5;500;50
0.196349;M194;8;0;0;0;2020-07-04 22:34:15.599939;22:34:15.796288;0;0.1;20;5;500;50
0.169625;M231;8;0;0;3;2020-07-04 22:34:18.538131;22:34:18.707756;0;0.1;20;5;500;50
0.24506;M248;8;0;0;4;2020-07-04 22:34:18.806422;22:34:19.051482;0;0.1;20;5;500;50
0.157097;M230;8;0;0;0;2020-07-04 22:34:19.858668;22:34:20.015765;0;0.1;20;5;500;50
0.174922;M237;8;0;0;0;2020-07-04 22:34:20.689215;22:34:20.864137;0;0.1;20;5;500;50
0.129877;M228;8;0;0;1;2020-07-04 22:34:21.065817;22:34:21.195694;0;0.1;20;5;500;50
0.356935;M253;8;0;0;3;2020-07-04 22:34:21.656471;22:34:22.013406;0;0.1;20;5;500;50
0.415625;M265;8;0;0;3;2020-07-04 22:34:23.096142;22:34:23.511767;0;0.1;20;5;500;50
0.360892;M271;8;0;0;4;2020-07-04 22:34:23.150875;22:34:23.511767;0;0.1;20;5;500;50
0.30147;M272;8;0;0;2;2020-07-04 22:34:25.356532;22:34:25.658002;0;0.1;20;5;500;50
0.271509;M292;8;0;0;1;2020-07-04 22:34:31.268450;22:34:31.539959;0;0.1;20;5;500;50
0.081896;M339;8;0;0;0;2020-07-04 22:34:34.225428;22:34:34.307324;0;0.1;20;5;500;50
0.196889;M376;8;0;0;4;2020-07-04 22:34:37.674440;22:34:37.871329;0;0.1;20;5;500;50
0.294118;M380;8;0;0;2;2020-07-04 22:34:38.570662;22:34:38.864780;0;0.1;20;5;500;50
0.252364;M383;8;0;0;0;2020-07-04 22:34:39.602467;22:34:39.854831;0;0.1;20;5;500;50
0.278417;M410;8;0;0;4;2020-07-04 22:34:42.617292;22:34:42.895709;0;0.1;20;5;500;50
0.287221;M414;8;0;0;0;2020-07-04 22:34:43.692368;22:34:43.979589;0;0.1;20;5;500;50
0.292733;M416;8;0;0;3;2020-07-04 22:34:45.267539;22:34:45.560272;0;0.1;20;5;500;50
0.246178;M386;8;0;0;1;2020-07-04 22:34:45.659426;22:34:45.905604;0;0.1;20;5;500;50
0.401887;M452;8;0;0;2;2020-07-04 22:34:49.065872;22:34:49.467759;0;0.1;20;5;500;50
0.181882;M460;8;0;0;4;2020-07-04 22:34:50.082839;22:34:50.264721;0;0.1;20;5;500;50
0.158709;M464;8;0;0;2;2020-07-04 22:34:50.693325;22:34:50.852034;0;0.1;20;5;500;50
0.257564;M476;8;0;0;4;2020-07-04 22:34:51.703531;22:34:51.961095;0;0.1;20;5;500;50
0.151265;M461;8;0;0;3;2020-07-04 22:34:52.818229;22:34:52.969494;0;0.1;20;5;500;50
0.342961;M485;8;0;0;2;2020-07-04 22:34:53.325991;22:34:53.668952;0;0.1;20;5;500;50
0.289089;M493;8;0;0;4;2020-07-04 22:34:53.614114;22:34:53.903203;0;0.1;20;5;500;50
0.201409;M463;8;0;0;3;2020-07-04 22:34:53.701794;22:34:53.903203;0;0.1;20;5;500;50
0.192106;M495;8;0;0;2;2020-07-04 22:34:55.250166;22:34:55.442272;0;0.1;20;5;500;50
0.171303;M461;8;0;0;1;2020-07-04 22:34:55.653902;22:34:55.825205;0;0.1;20;5;500;50
0.600548;M499;8;0;0;1;2020-07-04 22:35:01.771206;22:35:02.371754;0;0.1;20;5;500;50
0.291377;M018;8;0;0;4;2020-07-04 22:33:49.260108;22:33:49.551485;0;0.1;20;5;500;50
0.080973;M010;8;0;0;2;2020-07-04 22:33:49.470512;22:33:49.551485;0;0.1;20;5;500;50
0.080085;M010;8;0;0;1;2020-07-04 22:33:50.571692;22:33:50.651777;0;0.1;20;5;500;50
0.31648;M032;8;0;0;2;2020-07-04 22:33:52.162004;22:33:52.478484;0;0.1;20;5;500;50
0.198328;M035;8;0;0;2;2020-07-04 22:33:52.280156;22:33:52.478484;0;0.1;20;5;500;50
0.102981;M040;8;0;0;4;2020-07-04 22:33:53.047224;22:33:53.150205;0;0.1;20;5;500;50
0.078728;M034;8;0;0;0;2020-07-04 22:33:53.539016;22:33:53.617744;0;0.1;20;5;500;50
0.154058;M072;8;0;0;3;2020-07-04 22:33:56.272840;22:33:56.426898;0;0.1;20;5;500;50
0.100191;M088;8;0;0;3;2020-07-04 22:33:58.708801;22:33:58.808992;0;0.1;20;5;500;50
0.153226;M090;8;0;0;4;2020-07-04 22:33:58.970041;22:33:59.123267;0;0.1;20;5;500;50
0.258408;M100;8;0;0;3;2020-07-04 22:34:00.102687;22:34:00.361095;0;0.1;20;5;500;50
0.158008;M077;8;0;0;0;2020-07-04 22:34:00.941481;22:34:01.099489;0;0.1;20;5;500;50
0.323045;M110;8;0;0;4;2020-07-04 22:34:01.099431;22:34:01.422476;0;0.1;20;5;500;50
0.333188;M124;8;0;0;3;2020-07-04 22:34:02.679988;22:34:03.013176;0;0.1;20;5;500;50
0.326769;M125;8;0;0;3;2020-07-04 22:34:02.686407;22:34:03.013176;0;0.1;20;5;500;50
0.299198;M083;8;0;0;1;2020-07-04 22:34:02.713978;22:34:03.013176;0;0.1;20;5;500;50
0.240152;M133;8;0;0;3;2020-07-04 22:34:04.115675;22:34:04.355827;0;0.1;20;5;500;50
0.205704;M109;8;0;0;0;2020-07-04 22:34:05.913195;22:34:06.118899;0;0.1;20;5;500;50
0.465737;M112;8;0;0;1;2020-07-04 22:34:06.376688;22:34:06.842425;0;0.1;20;5;500;50
0.122163;M147;8;0;0;3;2020-07-04 22:34:07.173277;22:34:07.295440;0;0.1;20;5;500;50
0.131498;M164;8;0;0;2;2020-07-04 22:34:09.445339;22:34:09.576837;0;0.1;20;5;500;50
0.228087;M189;8;0;0;4;2020-07-04 22:34:11.151942;22:34:11.380029;0;0.1;20;5;500;50
0.254715;M180;8;0;0;0;2020-07-04 22:34:13.328824;22:34:13.583539;0;0.1;20;5;500;50
0.14232;M185;8;0;0;0;2020-07-04 22:34:13.941552;22:34:14.083872;0;0.1;20;5;500;50
0.211124;M189;8;0;0;0;2020-07-04 22:34:14.481576;22:34:14.692700;0;0.1;20;5;500;50
0.088825;M196;8;0;0;2;2020-07-04 22:34:15.221142;22:34:15.309967;0;0.1;20;5;500;50
0.160088;M235;8;0;0;1;2020-07-04 22:34:21.853318;22:34:22.013406;0;0.1;20;5;500;50
0.317881;M250;8;0;0;0;2020-07-04 22:34:22.272137;22:34:22.590018;0;0.1;20;5;500;50
