optimization_factor;Median;Batch Size;Waited for Batch;Max Lambda;Min Lambda;OPT Mode
0,1;0,184948;20;0;342,9000000000004;8,0;2
0,1;0,1772355;20;0;347,10000000000014;8,0;2
0,1;0,1884365;20;0;371,89999999999947;8,0;2
0,1;0,1869865;20;0;359,2999999999992;8,0;2
0,1;0,185055;20;0;366,69999999999965;8,0;2
