optimization_factor;Median;Batch Size;Waited for Batch;Max Lambda;Min Lambda;OPT Mode
0,025;0,38200049999999997;10;0;0;0;3
0,025;0,3440805;10;0;0;0;3
0,025;0,374089;10;0;0;0;3
0,025;0,37387000000000004;10;0;0;0;3
0,025;0,3765615;10;0;0;0;3
